t	Theta Leapfrog	Energy 
8.55	-0.0221108	0.000830524
8.56	-0.0224578	0.000827974
8.57	-0.0227895	0.000825907
8.58	-0.0231309	0.000823455
8.59	-0.0234564	0.000821448
8.6	-0.023792	0.000819094
8.61	-0.0241113	0.000817149
8.62	-0.024441	0.000814893
8.63	-0.0247539	0.000813008
8.64	-0.0250776	0.000810851
8.65	-0.0253841	0.000809026
8.66	-0.0257017	0.000806967
8.67	-0.0260016	0.000805201
8.68	-0.026313	0.00080324
8.69	-0.0266063	0.000801534
8.7	-0.0269114	0.00079967
8.71	-0.0271979	0.000798022
8.72	-0.0274967	0.000796256
8.73	-0.0277764	0.000794665
8.74	-0.0280686	0.000792995
8.75	-0.0283414	0.000791461
8.76	-0.0286271	0.000789887
8.77	-0.0288928	0.000788409
8.78	-0.0291719	0.00078693
8.79	-0.0294306	0.000785506
8.8	-0.0297028	0.000784122
8.81	-0.0299544	0.000782751
8.82	-0.0302198	0.000781459
8.83	-0.0304642	0.000780141
8.84	-0.0307227	0.000778941
8.85	-0.0309597	0.000777674
8.86	-0.0312113	0.000776565
8.87	-0.031441	0.000775347
8.88	-0.0316855	0.000774326
8.89	-0.0319078	0.000773157
8.9	-0.0321452	0.000772224
8.91	-0.0323599	0.000771101
8.92	-0.0325902	0.000770254
8.93	-0.0327974	0.000769177
8.94	-0.0330204	0.000768413
8.95	-0.03322	0.000767381
8.96	-0.0334357	0.000766699
8.97	-0.0336276	0.000765708
8.98	-0.033836	0.000765106
8.99	-0.0340202	0.000764157
9	-0.0342212	0.000763632
9.01	-0.0343977	0.000762722
9.02	-0.0345912	0.000762272
9.03	-0.0347599	0.0007614
9.04	-0.0349459	0.000761023
9.05	-0.0351068	0.000760187
9.06	-0.0352852	0.000759881
9.07	-0.0354383	0.000759079
9.08	-0.0356091	0.00075884
9.09	-0.0357543	0.000758071
9.1	-0.0359175	0.000757898
9.11	-0.0360548	0.000757159
9.12	-0.0362104	0.000757048
9.13	-0.0363397	0.000756339
9.14	-0.0364876	0.000756288
9.15	-0.0366089	0.000755605
9.16	-0.0367491	0.000755612
9.17	-0.0368625	0.000754954
9.18	-0.0369949	0.000755015
9.19	-0.0371003	0.000754381
9.2	-0.037225	0.000754492
9.21	-0.0373224	0.00075388
9.22	-0.0374393	0.00075404
9.23	-0.0375286	0.000753448
9.24	-0.0376378	0.000753652
9.25	-0.0377191	0.000753078
9.26	-0.0378204	0.000753325
9.27	-0.0378938	0.000752766
9.28	-0.0379873	0.000753052
9.29	-0.0380526	0.000752508
9.3	-0.0381383	0.000752829
9.31	-0.0381956	0.000752298
9.32	-0.0382735	0.000752652
9.33	-0.0383228	0.00075213
9.34	-0.0383929	0.000752514
9.35	-0.0384342	0.000752001
9.36	-0.0384964	0.000752411
9.37	-0.0385298	0.000751905
9.38	-0.0385842	0.000752338
9.39	-0.0386096	0.000751837
9.4	-0.0386563	0.000752289
9.41	-0.0386737	0.000751792
9.42	-0.0387126	0.000752261
9.43	-0.0387221	0.000751765
9.44	-0.0387532	0.000752247
9.45	-0.0387549	0.000751751
9.46	-0.0387782	0.000752243
9.47	-0.038772	0.000751746
9.48	-0.0387876	0.000752244
9.49	-0.0387736	0.000751743
9.5	-0.0387815	0.000752245
9.51	-0.0387597	0.000751739
9.52	-0.03876	0.000752242
9.53	-0.0387304	0.000751729
9.54	-0.0387231	0.000752229
9.55	-0.0386858	0.000751708
9.56	-0.0386708	0.000752202
9.57	-0.0386259	0.000751672
9.58	-0.0386033	0.000752156
9.59	-0.0385508	0.000751615
9.6	-0.0385207	0.000752087
9.61	-0.0384606	0.000751534
9.62	-0.038423	0.000751991
9.63	-0.0383554	0.000751423
9.64	-0.0383104	0.000751863
9.65	-0.0382354	0.00075128
9.66	-0.038183	0.000751699
9.67	-0.0381005	0.0007511
9.68	-0.0380408	0.000751495
9.69	-0.037951	0.000750878
9.7	-0.0378839	0.000751247
9.71	-0.0377869	0.000750611
9.72	-0.0377126	0.00075095
9.73	-0.0376084	0.000750294
9.74	-0.037527	0.000750602
9.75	-0.0374156	0.000749925
9.76	-0.037327	0.000750199
9.77	-0.0372087	0.0007495
9.78	-0.037113	0.000749737
9.79	-0.0369877	0.000749015
9.8	-0.036885	0.000749213
9.81	-0.0367528	0.000748468
9.82	-0.0366432	0.000748624
9.83	-0.0365042	0.000747854
9.84	-0.0363878	0.000747967
9.85	-0.036242	0.000747171
9.86	-0.0361188	0.000747238
9.87	-0.0359664	0.000746416
9.88	-0.0358365	0.000746435
9.89	-0.0356775	0.000745587
9.9	-0.035541	0.000745556
9.91	-0.0353755	0.000744681
9.92	-0.0352325	0.000744599
9.93	-0.0350607	0.000743695
9.94	-0.0349112	0.00074356
9.95	-0.034733	0.000742628
9.96	-0.0345772	0.000742437
9.97	-0.0343929	0.000741477
9.98	-0.0342307	0.00074123
9.99	-0.0340403	0.000740241
10	-0.033872	0.000739936
10.01	-0.0336756	0.000738918
10.02	-0.0335011	0.000738554
10.03	-0.0332989	0.000737506
10.04	-0.0331184	0.000737081
10.05	-0.0329104	0.000736004
10.06	-0.032724	0.000735518
10.07	-0.0325103	0.000734411
10.08	-0.0323181	0.000733862
10.09	-0.0320988	0.000732725
10.1	-0.0319009	0.000732113
10.11	-0.0316762	0.000730947
10.12	-0.0314726	0.000730271
10.13	-0.0312426	0.000729075
10.14	-0.0310335	0.000728334
10.15	-0.0307983	0.000727109
10.16	-0.0305838	0.000726303
10.17	-0.0303434	0.000725049
10.18	-0.0301236	0.000724176
10.19	-0.0298783	0.000722894
10.2	-0.0296533	0.000721955
10.21	-0.029403	0.000720644
10.22	-0.029173	0.000719639
10.23	-0.028918	0.0007183
10.24	-0.0286829	0.000717229
10.25	-0.0284233	0.000715862
10.26	-0.0281834	0.000714724
10.27	-0.0279193	0.00071333
10.28	-0.0276746	0.000712126
10.29	-0.0274061	0.000710706
10.3	-0.0271568	0.000709436
10.31	-0.026884	0.000707989
10.32	-0.0266302	0.000706654
10.33	-0.0263533	0.000705181
10.34	-0.0260951	0.000703781
10.35	-0.0258142	0.000702284
10.36	-0.0255517	0.000700819
10.37	-0.0252669	0.000699298
10.38	-0.0250003	0.000697769
10.39	-0.0247118	0.000696225
10.4	-0.024441	0.000694633
10.41	-0.0241489	0.000693066
10.42	-0.0238743	0.000691412
10.43	-0.0235787	0.000689824
10.44	-0.0233003	0.000688109
10.45	-0.0230014	0.000686499
10.46	-0.0227193	0.000684724
10.47	-0.0224172	0.000683095
10.48	-0.0221315	0.000681261
10.49	-0.0218263	0.000679612
10.5	-0.0215373	0.000677721
10.51	-0.0212291	0.000676055
10.52	-0.0209368	0.000674107
10.53	-0.0206259	0.000672423
10.54	-0.0203304	0.000670421
10.55	-0.0200168	0.000668721
10.56	-0.0197182	0.000666665
10.57	-0.0194021	0.000664951
10.58	-0.0191007	0.000662844
10.59	-0.0187821	0.000661116
10.6	-0.018478	0.000658958
10.61	-0.0181572	0.000657217
10.62	-0.0178503	0.000655011
10.63	-0.0175274	0.000653259
10.64	-0.0172181	0.000651007
10.65	-0.0168932	0.000649244
10.66	-0.0165815	0.000646947
10.67	-0.0162548	0.000645175
10.68	-0.0159408	0.000642836
10.69	-0.0156125	0.000641056
10.7	-0.0152964	0.000638676
10.71	-0.0149664	0.000636888
10.72	-0.0146484	0.000634471
10.73	-0.014317	0.000632677
10.74	-0.0139971	0.000630223
10.75	-0.0136645	0.000628425
10.76	-0.0133428	0.000625937
10.77	-0.0130091	0.000624135
10.78	-0.0126859	0.000621616
10.79	-0.0123511	0.000619811
10.8	-0.0120265	0.000617262
10.81	-0.0116908	0.000615456
10.82	-0.0113649	0.000612881
10.83	-0.0110285	0.000611074
10.84	-0.0107014	0.000608474
10.85	-0.0103645	0.000606669
10.86	-0.0100363	0.000604046
10.87	-0.00969895	0.000602243
10.88	-0.00936982	0.000599601
10.89	-0.00903219	0.000597801
10.9	-0.00870228	0.000595142
10.91	-0.00836449	0.000593346
10.92	-0.00803393	0.000590672
10.93	-0.00769612	0.000588882
10.94	-0.00736504	0.000586195
10.95	-0.00702735	0.000584411
10.96	-0.00669588	0.000581715
10.97	-0.00635844	0.000579939
10.98	-0.00602672	0.000577236
10.99	-0.00568966	0.000575468
11	-0.00535782	0.00057276
11.01	-0.00502129	0.000571002
11.02	-0.00468945	0.000568292
11.03	-0.00435358	0.000566544
11.04	-0.00402188	0.000563835
11.05	-0.0036868	0.000562099
11.06	-0.00335537	0.000559392
11.07	-0.00302121	0.000557669
11.08	-0.00269017	0.000554967
11.09	-0.00235707	0.000553258
11.1	-0.00202656	0.000550564
11.11	-0.00169464	0.000548869
11.12	-0.00136478	0.000546185
11.13	-0.00103419	0.000544506
11.14	-0.000705102	0.000541835
11.15	-0.000375953	0.000540171
11.16	-4.77738e-05	0.000537516
11.17	0.000279799	0.000535869
11.18	0.000606951	0.000533232
11.19	0.000932822	0.000531602
11.2	0.00125882	0.000528985
11.21	0.00158286	0.000527374
11.22	0.00190759	0.000524779
11.23	0.00222968	0.000523187
11.24	0.002553	0.000520616
11.25	0.00287302	0.000519045
11.26	0.00319482	0.000516501
11.27	0.00351264	0.00051495
11.28	0.00383281	0.000512435
11.29	0.00414831	0.000510905
11.3	0.00446672	0.000508421
11.31	0.00477978	0.000506912
11.32	0.00509631	0.000504462
11.33	0.00540682	0.000502975
11.34	0.00572136	0.00050056
11.35	0.0060292	0.000499096
11.36	0.00634163	0.000496718
11.37	0.00664668	0.000495278
11.38	0.0069569	0.000492939
11.39	0.00725905	0.000491522
11.4	0.00756693	0.000489224
11.41	0.00786607	0.00048783
11.42	0.00817151	0.000485575
11.43	0.00846753	0.000484206
11.44	0.00877041	0.000481995
11.45	0.0090632	0.000480651
11.46	0.00936342	0.000478486
11.47	0.00965288	0.000477166
11.48	0.00995033	0.000475049
11.49	0.0102363	0.000473754
11.5	0.0105309	0.000471686
11.51	0.0108134	0.000470416
11.52	0.011105	0.000468398
11.53	0.0113838	0.000467153
11.54	0.0116724	0.000465188
11.55	0.0119474	0.000463968
11.56	0.0122328	0.000462056
11.57	0.012504	0.000460861
11.58	0.0127861	0.000459003
11.59	0.0130534	0.000457834
11.6	0.0133321	0.000456031
11.61	0.0135954	0.000454888
11.62	0.0138706	0.000453141
11.63	0.0141297	0.000452022
11.64	0.0144014	0.000450333
11.65	0.0146563	0.000449239
11.66	0.0149243	0.000447608
11.67	0.015175	0.000446539
11.68	0.0154392	0.000444967
11.69	0.0156855	0.000443923
11.7	0.0159459	0.000442409
11.71	0.0161877	0.00044139
11.72	0.0164442	0.000439937
11.73	0.0166814	0.000438942
11.74	0.0169339	0.000437549
11.75	0.0171666	0.000436578
11.76	0.017415	0.000435245
11.77	0.0176429	0.000434298
11.78	0.0178871	0.000433027
11.79	0.0181103	0.000432103
11.8	0.0183502	0.000430893
11.81	0.0185685	0.000429992
11.82	0.0188042	0.000428843
11.83	0.0190176	0.000427964
11.84	0.0192488	0.000426877
11.85	0.0194572	0.00042602
11.86	0.019684	0.000424994
11.87	0.0198874	0.000424159
11.88	0.0201096	0.000423193
11.89	0.0203078	0.00042238
11.9	0.0205255	0.000421475
11.91	0.0207185	0.000420682
11.92	0.0209315	0.000419837
11.93	0.0211193	0.000419065
11.94	0.0213275	0.00041828
11.95	0.02151	0.000417527
11.96	0.0217135	0.000416801
11.97	0.0218906	0.000416067
11.98	0.0220892	0.000415401
11.99	0.022261	0.000414684
12	0.0224546	0.000414076
12.01	0.0226209	0.000413378
12.02	0.0228096	0.000412827
12.03	0.0229704	0.000412145
12.04	0.0231541	0.000411651
12.05	0.0233094	0.000410986
12.06	0.0234879	0.000410547
12.07	0.0236376	0.000409897
12.08	0.0238111	0.000409513
12.09	0.0239552	0.000408878
12.1	0.0241234	0.000408547
12.11	0.0242619	0.000407927
12.12	0.0244249	0.000407649
12.13	0.0245576	0.000407042
12.14	0.0247154	0.000406814
12.15	0.0248424	0.000406221
12.16	0.0249949	0.000406043
12.17	0.0251162	0.000405462
12.18	0.0252633	0.000405332
12.19	0.0253788	0.000404762
12.2	0.0255206	0.00040468
12.21	0.0256303	0.00040412
12.22	0.0257666	0.000404083
12.23	0.0258705	0.000403534
12.24	0.0260013	0.000403541
12.25	0.0260994	0.000403001
12.26	0.0262248	0.00040305
12.27	0.026317	0.000402519
12.28	0.0264369	0.000402609
12.29	0.0265232	0.000402085
12.3	0.0266376	0.000402214
12.31	0.026718	0.000401697
12.32	0.0268268	0.000401864
12.33	0.0269013	0.000401353
12.34	0.0270046	0.000401555
12.35	0.0270732	0.00040105
12.36	0.0271709	0.000401286
12.37	0.0272336	0.000400786
12.38	0.0273257	0.000401053
12.39	0.0273825	0.000400557
12.4	0.027469	0.000400854
12.41	0.0275198	0.000400362
12.42	0.0276007	0.000400687
12.43	0.0276457	0.000400197
12.44	0.0277209	0.000400548
12.45	0.0277599	0.00040006
12.46	0.0278295	0.000400436
12.47	0.0278627	0.000399949
12.48	0.0279266	0.000400346
12.49	0.0279539	0.000399861
12.5	0.0280122	0.000400278
12.51	0.0280336	0.000399793
12.52	0.0280862	0.000400227
12.53	0.0281017	0.000399742
12.54	0.0281488	0.000400192
12.55	0.0281584	0.000399705
12.56	0.0281998	0.00040017
12.57	0.0282036	0.000399681
12.58	0.0282394	0.000400157
12.59	0.0282374	0.000399666
12.6	0.0282675	0.000400152
12.61	0.0282598	0.000399658
12.62	0.0282843	0.000400152
12.63	0.0282708	0.000399655
12.64	0.0282897	0.000400154
12.65	0.0282704	0.000399653
12.66	0.0282838	0.000400155
12.67	0.0282588	0.000399649
12.68	0.0282666	0.000400153
12.69	0.028236	0.000399643
12.7	0.0282382	0.000400146
12.71	0.0282019	0.00039963
12.72	0.0281986	0.000400131
12.73	0.0281568	0.000399609
12.74	0.028148	0.000400105
12.75	0.0281006	0.000399578
12.76	0.0280863	0.000400067
12.77	0.0280333	0.000399533
12.78	0.0280136	0.000400013
12.79	0.0279552	0.000399472
12.8	0.0279301	0.000399942
12.81	0.0278662	0.000399394
12.82	0.0278357	0.000399852
12.83	0.0277665	0.000399296
12.84	0.0277306	0.000399739
12.85	0.027656	0.000399176
12.86	0.0276149	0.000399603
12.87	0.027535	0.000399032
12.88	0.0274886	0.000399441
12.89	0.0274035	0.000398861
12.9	0.0273518	0.000399251
12.91	0.0272615	0.000398663
12.92	0.0272046	0.000399031
12.93	0.0271092	0.000398434
12.94	0.0270472	0.000398779
12.95	0.0269467	0.000398174
12.96	0.0268796	0.000398494
12.97	0.0267741	0.00039788
12.98	0.0267019	0.000398174
12.99	0.0265915	0.000397551
13	0.0265143	0.000397817
13.01	0.0263991	0.000397185
13.02	0.0263169	0.000397422
13.03	0.0261968	0.000396781
13.04	0.0261097	0.000396987
13.05	0.0259849	0.000396338
13.06	0.025893	0.000396512
13.07	0.0257635	0.000395853
13.08	0.0256667	0.000395994
13.09	0.0255326	0.000395326
13.1	0.0254312	0.000395433
13.11	0.0252925	0.000394756
13.12	0.0251864	0.000394827
13.13	0.0250433	0.000394141
13.14	0.0249325	0.000394176
13.15	0.0247851	0.000393481
13.16	0.0246697	0.000393478
13.17	0.024518	0.000392775
13.18	0.0243981	0.000392733
13.19	0.0242421	0.000392021
13.2	0.0241179	0.00039194
13.21	0.0239577	0.00039122
13.22	0.0238291	0.000391098
13.23	0.0236649	0.00039037
13.24	0.023532	0.000390207
13.25	0.0233638	0.000389472
13.26	0.0232266	0.000389267
13.27	0.0230546	0.000388523
13.28	0.0229132	0.000388276
13.29	0.0227374	0.000387525
13.3	0.022592	0.000387236
13.31	0.0224124	0.000386478
13.32	0.0222629	0.000386144
13.33	0.0220797	0.00038538
13.34	0.0219263	0.000385003
13.35	0.0217396	0.000384231
13.36	0.0215823	0.00038381
13.37	0.0213921	0.000383033
13.38	0.0212311	0.000382568
13.39	0.0210375	0.000381784
13.4	0.0208727	0.000381275
13.41	0.0206759	0.000380485
13.42	0.0205075	0.000379932
13.43	0.0203075	0.000379137
13.44	0.0201356	0.000378539
13.45	0.0199325	0.00037774
13.46	0.0197571	0.000377097
13.47	0.019551	0.000376293
13.48	0.0193722	0.000375607
13.49	0.0191632	0.000374799
13.5	0.0189811	0.000374068
13.51	0.0187693	0.000373256
13.52	0.018584	0.000372482
13.53	0.0183695	0.000371667
13.54	0.018181	0.000370849
13.55	0.017964	0.000370031
13.56	0.0177725	0.000369171
13.57	0.0175529	0.00036835
13.58	0.0173584	0.000367447
13.59	0.0171364	0.000366625
13.6	0.0169391	0.00036568
13.61	0.0167148	0.000364856
13.62	0.0165147	0.00036387
13.63	0.0162882	0.000363045
13.64	0.0160853	0.000362018
13.65	0.0158568	0.000361192
13.66	0.0156513	0.000360126
13.67	0.0154207	0.000359299
13.68	0.0152128	0.000358194
13.69	0.0149803	0.000357368
13.7	0.0147699	0.000356225
13.71	0.0145356	0.000355399
13.72	0.0143229	0.000354219
13.73	0.014087	0.000353393
13.74	0.013872	0.000352177
13.75	0.0136344	0.000351354
13.76	0.0134173	0.000350102
13.77	0.0131783	0.00034928
13.78	0.0129591	0.000347995
13.79	0.0127187	0.000347176
13.8	0.0124975	0.000345858
13.81	0.0122559	0.000345041
13.82	0.0120328	0.000343691
13.83	0.01179	0.000342877
13.84	0.0115652	0.000341498
13.85	0.0113213	0.000340687
13.86	0.0110948	0.000339278
13.87	0.0108499	0.000338471
13.88	0.0106218	0.000337035
13.89	0.0103761	0.000336232
13.9	0.0101465	0.00033477
13.91	0.00990005	0.000333972
13.92	0.00966904	0.000332485
13.93	0.00942194	0.000331691
13.94	0.00918962	0.000330181
13.95	0.00894197	0.000329393
13.96	0.00870845	0.000327861
13.97	0.00846036	0.000327078
13.98	0.00822571	0.000325526
13.99	0.00797729	0.000324749
14	0.00774162	0.000323178
14.01	0.00749296	0.000322407
14.02	0.00725637	0.000320819
14.03	0.00700758	0.000320055
14.04	0.00677016	0.000318452
14.05	0.00652135	0.000317694
14.06	0.00628318	0.000316077
14.07	0.00603445	0.000315327
14.08	0.00579564	0.000313697
14.09	0.00554709	0.000312954
14.1	0.00530774	0.000311314
14.11	0.00505946	0.000310579
14.12	0.00481965	0.00030893
14.13	0.00457176	0.000308202
14.14	0.00433159	0.000306546
14.15	0.00408418	0.000305826
14.16	0.00384375	0.000304164
14.17	0.00359692	0.000303453
14.18	0.00335632	0.000301788
14.19	0.00311017	0.000301085
14.2	0.0028695	0.000299417
14.21	0.00262413	0.000298723
14.22	0.00238347	0.000297055
14.23	0.00213897	0.000296369
14.24	0.00189843	0.000294702
14.25	0.00165491	0.000294026
14.26	0.00141456	0.000292362
14.27	0.00117212	0.000291694
14.28	0.000932065	0.000290035
14.29	0.000690784	0.000289376
14.3	0.000451118	0.000287723
14.31	0.0002111	0.000287073
14.32	-2.80906e-05	0.000285428
14.33	-0.000266752	0.000284788
14.34	-0.000505377	0.000283152
14.35	-0.000742588	0.000282521
14.36	-0.000980557	0.000280897
14.37	-0.00121623	0.000280275
14.38	-0.00145345	0.000278664
14.39	-0.00168749	0.000278051
14.4	-0.00192388	0.000276454
14.41	-0.00215619	0.000275851
14.42	-0.00239166	0.00027427
14.43	-0.00262216	0.000273675
14.44	-0.00285662	0.000272112
14.45	-0.00308522	0.000271527
14.46	-0.00331859	0.000269982
14.47	-0.0035452	0.000269406
14.48	-0.00377739	0.000267882
14.49	-0.00400193	0.000267315
14.5	-0.00423285	0.000265813
14.51	-0.00445523	0.000265255
14.52	-0.00468481	0.000263776
14.53	-0.00490494	0.000263226
14.54	-0.00513309	0.000261773
14.55	-0.0053509	0.000261231
14.56	-0.00557754	0.000259804
14.57	-0.00579294	0.000259271
14.58	-0.00601798	0.00025787
14.59	-0.0062309	0.000257346
14.6	-0.00645427	0.000255974
14.61	-0.00666462	0.000255457
14.62	-0.00688624	0.000254115
14.63	-0.00709395	0.000253607
14.64	-0.00731374	0.000252295
14.65	-0.00751874	0.000251794
14.66	-0.00773662	0.000250515
14.67	-0.00793882	0.000250022
14.68	-0.00815472	0.000248775
14.69	-0.00835405	0.000248289
14.7	-0.00856789	0.000247076
14.71	-0.0087643	0.000246597
14.72	-0.008976	0.00024542
14.73	-0.0091694	0.000244947
14.74	-0.0093789	0.000243805
14.75	-0.00956922	0.00024334
14.76	-0.00977645	0.000242234
14.77	-0.00996363	0.000241775
14.78	-0.0101685	0.000240707
14.79	-0.0103525	0.000240253
14.8	-0.0105549	0.000239223
14.81	-0.0107356	0.000238775
14.82	-0.0109356	0.000237784
14.83	-0.011113	0.000237341
14.84	-0.0113104	0.000236389
14.85	-0.0114844	0.000235951
14.86	-0.0116792	0.000235039
14.87	-0.0118497	0.000234606
14.88	-0.0120419	0.000233734
14.89	-0.0122089	0.000233306
14.9	-0.0123983	0.000232474
14.91	-0.0125617	0.00023205
14.92	-0.0127483	0.00023126
14.93	-0.0129081	0.00023084
14.94	-0.0130918	0.00023009
14.95	-0.013248	0.000229674
14.96	-0.0134288	0.000228966
14.97	-0.0135812	0.000228552
14.98	-0.013759	0.000227886
14.99	-0.0139077	0.000227475
15	-0.0140825	0.000226851
15.01	-0.0142273	0.000226443
15.02	-0.014399	0.00022586
15.03	-0.01454	0.000225454
15.04	-0.0147085	0.000224913
15.05	-0.0148456	0.000224509
15.06	-0.0150109	0.000224009
15.07	-0.015144	0.000223607
15.08	-0.0153061	0.000223149
15.09	-0.0154352	0.000222748
15.1	-0.0155941	0.000222331
15.11	-0.0157191	0.000221931
15.12	-0.0158746	0.000221555
15.13	-0.0159956	0.000221155
15.14	-0.0161477	0.00022082
15.15	-0.0162646	0.000220421
15.16	-0.0164133	0.000220126
15.17	-0.016526	0.000219726
15.18	-0.0166712	0.000219471
15.19	-0.0167798	0.000219071
15.2	-0.0169215	0.000218855
15.21	-0.0170259	0.000218455
15.22	-0.017164	0.000218278
15.23	-0.0172642	0.000217877
15.24	-0.0173987	0.000217737
15.25	-0.0174946	0.000217335
15.26	-0.0176255	0.000217233
15.27	-0.0177172	0.00021683
15.28	-0.0178444	0.000216764
15.29	-0.0179317	0.000216359
15.3	-0.0180552	0.00021633
15.31	-0.0181383	0.000215922
15.32	-0.0182581	0.000215928
15.33	-0.0183368	0.000215518
15.34	-0.0184528	0.000215558
15.35	-0.0185272	0.000215146
15.36	-0.0186394	0.00021522
15.37	-0.0187094	0.000214805
15.38	-0.0188178	0.00021491
15.39	-0.0188834	0.000214493
15.4	-0.018988	0.00021463
15.41	-0.0190492	0.000214209
15.42	-0.0191499	0.000214376
15.43	-0.0192067	0.000213952
15.44	-0.0193035	0.000214148
15.45	-0.019356	0.000213721
15.46	-0.0194488	0.000213945
15.47	-0.0194969	0.000213515
15.48	-0.0195858	0.000213766
15.49	-0.0196294	0.000213331
15.5	-0.0197144	0.000213608
15.51	-0.0197536	0.000213169
15.52	-0.0198346	0.00021347
15.53	-0.0198694	0.000213028
15.54	-0.0199464	0.000213352
15.55	-0.0199768	0.000212906
15.56	-0.0200499	0.000213252
15.57	-0.0200758	0.000212801
15.58	-0.0201449	0.000213168
15.59	-0.0201664	0.000212713
15.6	-0.0202314	0.000213099
15.61	-0.0202486	0.000212639
15.62	-0.0203096	0.000213043
15.63	-0.0203224	0.00021258
15.64	-0.0203793	0.000212999
15.65	-0.0203878	0.000212532
15.66	-0.0204407	0.000212967
15.67	-0.0204447	0.000212494
15.68	-0.0204936	0.000212943
15.69	-0.0204933	0.000212467
15.7	-0.0205381	0.000212927
15.71	-0.0205335	0.000212446
15.72	-0.0205743	0.000212918
15.73	-0.0205653	0.000212433
15.74	-0.0206021	0.000212913
15.75	-0.0205888	0.000212424
15.76	-0.0206215	0.000212912
15.77	-0.020604	0.000212419
15.78	-0.0206327	0.000212914
15.79	-0.0206109	0.000212416
15.8	-0.0206356	0.000212915
15.81	-0.0206096	0.000212414
15.82	-0.0206302	0.000212917
15.83	-0.0206	0.000212411
15.84	-0.0206166	0.000212916
15.85	-0.0205823	0.000212407
15.86	-0.0205948	0.000212912
15.87	-0.0205564	0.000212399
15.88	-0.0205649	0.000212904
15.89	-0.0205223	0.000212387
15.9	-0.0205269	0.000212889
15.91	-0.0204803	0.00021237
15.92	-0.0204809	0.000212868
15.93	-0.0204302	0.000212345
15.94	-0.0204269	0.000212838
15.95	-0.0203722	0.000212312
15.96	-0.0203649	0.000212798
15.97	-0.0203063	0.00021227
15.98	-0.0202951	0.000212748
15.99	-0.0202325	0.000212217
16	-0.0202174	0.000212686
16.01	-0.0201509	0.000212152
16.02	-0.020132	0.000212611
16.03	-0.0200617	0.000212075
16.04	-0.0200389	0.000212521
16.05	-0.0199647	0.000211984
16.06	-0.0199381	0.000212417
16.07	-0.0198602	0.000211878
16.08	-0.0198298	0.000212296
16.09	-0.0197482	0.000211756
16.1	-0.019714	0.000212158
16.11	-0.0196287	0.000211617
16.12	-0.0195908	0.000212002
16.13	-0.0195019	0.00021146
16.14	-0.0194603	0.000211827
16.15	-0.0193678	0.000211285
16.16	-0.0193225	0.000211633
16.17	-0.0192265	0.00021109
16.18	-0.0191776	0.000211418
16.19	-0.0190781	0.000210875
16.2	-0.0190255	0.000211181
16.21	-0.0189227	0.000210639
16.22	-0.0188665	0.000210922
16.23	-0.0187604	0.000210381
16.24	-0.0187006	0.000210641
16.25	-0.0185912	0.000210101
16.26	-0.0185279	0.000210337
16.27	-0.0184152	0.000209798
16.28	-0.0183485	0.000210008
16.29	-0.0182326	0.000209471
16.3	-0.0181625	0.000209655
16.31	-0.0180435	0.00020912
16.32	-0.0179699	0.000209277
16.33	-0.0178479	0.000208745
16.34	-0.017771	0.000208874
16.35	-0.017646	0.000208344
16.36	-0.0175658	0.000208445
16.37	-0.0174378	0.000207918
16.38	-0.0173543	0.000207991
16.39	-0.0172235	0.000207467
16.4	-0.0171368	0.00020751
16.41	-0.0170032	0.00020699
16.42	-0.0169133	0.000207002
16.43	-0.016777	0.000206486
16.44	-0.016684	0.000206468
16.45	-0.016545	0.000205956
16.46	-0.0164489	0.000205906
16.47	-0.0163073	0.000205399
16.48	-0.0162081	0.000205318
16.49	-0.016064	0.000204816
16.5	-0.0159619	0.000204703
16.51	-0.0158153	0.000204206
