t	Theta RK	Energy 
82.31	2.65818e-05	3.69745e-10
82.32	2.65232e-05	3.69676e-10
82.33	2.6462e-05	3.69601e-10
82.34	2.63983e-05	3.6952e-10
82.35	2.63321e-05	3.69433e-10
82.36	2.62634e-05	3.69338e-10
82.37	2.61923e-05	3.69237e-10
82.38	2.61186e-05	3.69128e-10
82.39	2.60425e-05	3.69013e-10
82.4	2.59639e-05	3.68889e-10
82.41	2.58829e-05	3.68758e-10
82.42	2.57995e-05	3.68619e-10
82.43	2.57137e-05	3.68471e-10
82.44	2.56254e-05	3.68316e-10
82.45	2.55348e-05	3.68151e-10
82.46	2.54419e-05	3.67979e-10
82.47	2.53465e-05	3.67797e-10
82.48	2.52488e-05	3.67606e-10
82.49	2.51488e-05	3.67406e-10
82.5	2.50465e-05	3.67196e-10
82.51	2.49419e-05	3.66978e-10
82.52	2.4835e-05	3.66749e-10
82.53	2.47258e-05	3.66511e-10
82.54	2.46144e-05	3.66262e-10
82.55	2.45007e-05	3.66004e-10
82.56	2.43849e-05	3.65735e-10
82.57	2.42668e-05	3.65456e-10
82.58	2.41465e-05	3.65167e-10
82.59	2.40241e-05	3.64867e-10
82.6	2.38995e-05	3.64557e-10
82.61	2.37727e-05	3.64236e-10
82.62	2.36439e-05	3.63903e-10
82.63	2.35129e-05	3.6356e-10
82.64	2.33799e-05	3.63206e-10
82.65	2.32447e-05	3.62841e-10
82.66	2.31076e-05	3.62465e-10
82.67	2.29684e-05	3.62077e-10
82.68	2.28271e-05	3.61678e-10
82.69	2.26839e-05	3.61268e-10
82.7	2.25387e-05	3.60847e-10
82.71	2.23916e-05	3.60413e-10
82.72	2.22424e-05	3.59969e-10
82.73	2.20914e-05	3.59513e-10
82.74	2.19385e-05	3.59045e-10
82.75	2.17837e-05	3.58565e-10
82.76	2.1627e-05	3.58074e-10
82.77	2.14684e-05	3.57572e-10
82.78	2.13081e-05	3.57057e-10
82.79	2.11459e-05	3.56531e-10
82.8	2.09819e-05	3.55994e-10
82.81	2.08162e-05	3.55444e-10
82.82	2.06487e-05	3.54883e-10
82.83	2.04795e-05	3.54311e-10
82.84	2.03086e-05	3.53727e-10
82.85	2.0136e-05	3.53131e-10
82.86	1.99618e-05	3.52523e-10
82.87	1.97858e-05	3.51904e-10
82.88	1.96083e-05	3.51274e-10
82.89	1.94292e-05	3.50632e-10
82.9	1.92484e-05	3.49979e-10
82.91	1.90662e-05	3.49314e-10
82.92	1.88823e-05	3.48639e-10
82.93	1.8697e-05	3.47951e-10
82.94	1.85101e-05	3.47253e-10
82.95	1.83218e-05	3.46544e-10
82.96	1.8132e-05	3.45824e-10
82.97	1.79408e-05	3.45093e-10
82.98	1.77482e-05	3.4435e-10
82.99	1.75542e-05	3.43598e-10
83	1.73589e-05	3.42834e-10
83.01	1.71621e-05	3.4206e-10
83.02	1.69641e-05	3.41276e-10
83.03	1.67648e-05	3.40481e-10
83.04	1.65642e-05	3.39676e-10
83.05	1.63623e-05	3.38861e-10
83.06	1.61592e-05	3.38037e-10
83.07	1.59549e-05	3.37202e-10
83.08	1.57494e-05	3.36357e-10
83.09	1.55428e-05	3.35503e-10
83.1	1.5335e-05	3.3464e-10
83.11	1.5126e-05	3.33767e-10
83.12	1.4916e-05	3.32885e-10
83.13	1.4705e-05	3.31994e-10
83.14	1.44928e-05	3.31094e-10
83.15	1.42797e-05	3.30185e-10
83.16	1.40656e-05	3.29268e-10
83.17	1.38504e-05	3.28342e-10
83.18	1.36344e-05	3.27409e-10
83.19	1.34174e-05	3.26467e-10
83.2	1.31994e-05	3.25517e-10
83.21	1.29806e-05	3.2456e-10
83.22	1.2761e-05	3.23595e-10
83.23	1.25405e-05	3.22622e-10
83.24	1.23192e-05	3.21643e-10
83.25	1.20971e-05	3.20656e-10
83.26	1.18742e-05	3.19663e-10
83.27	1.16506e-05	3.18663e-10
83.28	1.14263e-05	3.17657e-10
83.29	1.12013e-05	3.16644e-10
83.3	1.09756e-05	3.15625e-10
83.31	1.07493e-05	3.14601e-10
83.32	1.05224e-05	3.13571e-10
83.33	1.02948e-05	3.12535e-10
83.34	1.00667e-05	3.11495e-10
83.35	9.83803e-06	3.10449e-10
83.36	9.60884e-06	3.09398e-10
83.37	9.37914e-06	3.08343e-10
83.38	9.14897e-06	3.07283e-10
83.39	8.91834e-06	3.0622e-10
83.4	8.68728e-06	3.05152e-10
83.41	8.45582e-06	3.0408e-10
83.42	8.22397e-06	3.03005e-10
83.43	7.99177e-06	3.01927e-10
83.44	7.75923e-06	3.00845e-10
83.45	7.52638e-06	2.99761e-10
83.46	7.29324e-06	2.98674e-10
83.47	7.05984e-06	2.97584e-10
83.48	6.8262e-06	2.96493e-10
83.49	6.59235e-06	2.95399e-10
83.5	6.35831e-06	2.94303e-10
83.51	6.1241e-06	2.93206e-10
83.52	5.88974e-06	2.92108e-10
83.53	5.65526e-06	2.91008e-10
83.54	5.42069e-06	2.89908e-10
83.55	5.18605e-06	2.88807e-10
83.56	4.95135e-06	2.87705e-10
83.57	4.71663e-06	2.86603e-10
83.58	4.48191e-06	2.85501e-10
83.59	4.24721e-06	2.844e-10
83.6	4.01255e-06	2.83298e-10
83.61	3.77796e-06	2.82198e-10
83.62	3.54346e-06	2.81098e-10
83.63	3.30908e-06	2.79999e-10
83.64	3.07484e-06	2.78902e-10
83.65	2.84075e-06	2.77806e-10
83.66	2.60685e-06	2.76712e-10
83.67	2.37316e-06	2.75619e-10
83.68	2.1397e-06	2.74529e-10
83.69	1.90648e-06	2.73442e-10
83.7	1.67355e-06	2.72356e-10
83.71	1.44091e-06	2.71274e-10
83.72	1.2086e-06	2.70195e-10
83.73	9.76623e-07	2.69118e-10
83.74	7.45016e-07	2.68045e-10
83.75	5.13798e-07	2.66976e-10
83.76	2.8299e-07	2.65911e-10
83.77	5.26145e-08	2.64849e-10
83.78	-1.77306e-07	2.63792e-10
83.79	-4.06748e-07	2.62739e-10
83.8	-6.35692e-07	2.61691e-10
83.81	-8.64115e-07	2.60647e-10
83.82	-1.092e-06	2.59609e-10
83.83	-1.31931e-06	2.58575e-10
83.84	-1.54604e-06	2.57547e-10
83.85	-1.77216e-06	2.56525e-10
83.86	-1.99766e-06	2.55508e-10
83.87	-2.2225e-06	2.54496e-10
83.88	-2.44667e-06	2.53491e-10
83.89	-2.67015e-06	2.52493e-10
83.9	-2.89292e-06	2.515e-10
83.91	-3.11495e-06	2.50514e-10
83.92	-3.33623e-06	2.49535e-10
83.93	-3.55673e-06	2.48562e-10
83.94	-3.77644e-06	2.47597e-10
83.95	-3.99533e-06	2.46639e-10
83.96	-4.21338e-06	2.45688e-10
83.97	-4.43058e-06	2.44744e-10
83.98	-4.6469e-06	2.43808e-10
83.99	-4.86232e-06	2.4288e-10
84	-5.07683e-06	2.4196e-10
84.01	-5.2904e-06	2.41048e-10
84.02	-5.50302e-06	2.40144e-10
84.03	-5.71466e-06	2.39248e-10
84.04	-5.92531e-06	2.3836e-10
84.05	-6.13495e-06	2.37481e-10
84.06	-6.34355e-06	2.36611e-10
84.07	-6.55111e-06	2.35749e-10
84.08	-6.75759e-06	2.34897e-10
84.09	-6.96299e-06	2.34053e-10
84.1	-7.16728e-06	2.33218e-10
84.11	-7.37045e-06	2.32393e-10
84.12	-7.57247e-06	2.31576e-10
84.13	-7.77333e-06	2.30769e-10
84.14	-7.97302e-06	2.29972e-10
84.15	-8.17151e-06	2.29184e-10
84.16	-8.36879e-06	2.28406e-10
84.17	-8.56484e-06	2.27637e-10
84.18	-8.75964e-06	2.26878e-10
84.19	-8.95317e-06	2.26129e-10
84.2	-9.14543e-06	2.2539e-10
84.21	-9.33639e-06	2.2466e-10
84.22	-9.52603e-06	2.23941e-10
84.23	-9.71434e-06	2.23232e-10
84.24	-9.90131e-06	2.22533e-10
84.25	-1.00869e-05	2.21844e-10
84.26	-1.02711e-05	2.21165e-10
84.27	-1.0454e-05	2.20496e-10
84.28	-1.06354e-05	2.19838e-10
84.29	-1.08154e-05	2.1919e-10
84.3	-1.09939e-05	2.18552e-10
84.31	-1.1171e-05	2.17925e-10
84.32	-1.13467e-05	2.17308e-10
84.33	-1.15208e-05	2.16702e-10
84.34	-1.16935e-05	2.16106e-10
84.35	-1.18646e-05	2.1552e-10
84.36	-1.20342e-05	2.14944e-10
84.37	-1.22023e-05	2.1438e-10
84.38	-1.23688e-05	2.13825e-10
84.39	-1.25337e-05	2.13281e-10
84.4	-1.26971e-05	2.12747e-10
84.41	-1.28589e-05	2.12224e-10
84.42	-1.3019e-05	2.11711e-10
84.43	-1.31776e-05	2.11208e-10
84.44	-1.33345e-05	2.10716e-10
84.45	-1.34897e-05	2.10234e-10
84.46	-1.36433e-05	2.09762e-10
84.47	-1.37953e-05	2.093e-10
84.48	-1.39455e-05	2.08848e-10
84.49	-1.40941e-05	2.08407e-10
84.5	-1.42409e-05	2.07976e-10
84.51	-1.4386e-05	2.07554e-10
84.52	-1.45295e-05	2.07143e-10
84.53	-1.46711e-05	2.06742e-10
84.54	-1.48111e-05	2.0635e-10
84.55	-1.49492e-05	2.05968e-10
84.56	-1.50856e-05	2.05596e-10
84.57	-1.52202e-05	2.05234e-10
84.58	-1.5353e-05	2.04881e-10
84.59	-1.54841e-05	2.04538e-10
84.6	-1.56133e-05	2.04204e-10
84.61	-1.57407e-05	2.03879e-10
84.62	-1.58663e-05	2.03564e-10
84.63	-1.599e-05	2.03258e-10
84.64	-1.61119e-05	2.0296e-10
84.65	-1.62319e-05	2.02672e-10
84.66	-1.63501e-05	2.02393e-10
84.67	-1.64664e-05	2.02122e-10
84.68	-1.65808e-05	2.0186e-10
84.69	-1.66934e-05	2.01607e-10
84.7	-1.6804e-05	2.01362e-10
84.71	-1.69128e-05	2.01126e-10
84.72	-1.70196e-05	2.00897e-10
84.73	-1.71246e-05	2.00677e-10
84.74	-1.72276e-05	2.00465e-10
84.75	-1.73287e-05	2.00261e-10
84.76	-1.74278e-05	2.00064e-10
84.77	-1.7525e-05	1.99875e-10
84.78	-1.76203e-05	1.99693e-10
84.79	-1.77136e-05	1.99519e-10
84.8	-1.7805e-05	1.99352e-10
84.81	-1.78944e-05	1.99192e-10
84.82	-1.79818e-05	1.9904e-10
84.83	-1.80673e-05	1.98893e-10
84.84	-1.81508e-05	1.98754e-10
84.85	-1.82323e-05	1.98621e-10
84.86	-1.83118e-05	1.98495e-10
84.87	-1.83893e-05	1.98374e-10
84.88	-1.84649e-05	1.9826e-10
84.89	-1.85384e-05	1.98152e-10
84.9	-1.861e-05	1.9805e-10
84.91	-1.86795e-05	1.97953e-10
84.92	-1.8747e-05	1.97862e-10
84.93	-1.88126e-05	1.97776e-10
84.94	-1.88761e-05	1.97695e-10
84.95	-1.89376e-05	1.97619e-10
84.96	-1.89971e-05	1.97549e-10
84.97	-1.90546e-05	1.97483e-10
84.98	-1.911e-05	1.97421e-10
84.99	-1.91635e-05	1.97364e-10
85	-1.92149e-05	1.97311e-10
85.01	-1.92643e-05	1.97262e-10
85.02	-1.93117e-05	1.97217e-10
85.03	-1.9357e-05	1.97176e-10
85.04	-1.94003e-05	1.97139e-10
85.05	-1.94416e-05	1.97105e-10
85.06	-1.94809e-05	1.97074e-10
85.07	-1.95182e-05	1.97046e-10
85.08	-1.95534e-05	1.97021e-10
85.09	-1.95866e-05	1.96999e-10
85.1	-1.96178e-05	1.9698e-10
85.11	-1.96469e-05	1.96963e-10
85.12	-1.96741e-05	1.96948e-10
85.13	-1.96992e-05	1.96935e-10
85.14	-1.97223e-05	1.96925e-10
85.15	-1.97434e-05	1.96916e-10
85.16	-1.97624e-05	1.96908e-10
85.17	-1.97795e-05	1.96903e-10
85.18	-1.97945e-05	1.96898e-10
85.19	-1.98076e-05	1.96895e-10
85.2	-1.98186e-05	1.96892e-10
85.21	-1.98277e-05	1.9689e-10
85.22	-1.98347e-05	1.96889e-10
85.23	-1.98397e-05	1.96889e-10
85.24	-1.98428e-05	1.96889e-10
85.25	-1.98438e-05	1.96889e-10
85.26	-1.98429e-05	1.96889e-10
85.27	-1.984e-05	1.96889e-10
85.28	-1.98351e-05	1.96888e-10
85.29	-1.98283e-05	1.96887e-10
85.3	-1.98194e-05	1.96886e-10
85.31	-1.98086e-05	1.96883e-10
85.32	-1.97959e-05	1.9688e-10
85.33	-1.97812e-05	1.96876e-10
85.34	-1.97646e-05	1.9687e-10
85.35	-1.9746e-05	1.96863e-10
85.36	-1.97255e-05	1.96855e-10
85.37	-1.9703e-05	1.96845e-10
85.38	-1.96786e-05	1.96833e-10
85.39	-1.96524e-05	1.96819e-10
85.4	-1.96242e-05	1.96803e-10
85.41	-1.95941e-05	1.96785e-10
85.42	-1.95621e-05	1.96764e-10
85.43	-1.95282e-05	1.96741e-10
85.44	-1.94924e-05	1.96716e-10
85.45	-1.94547e-05	1.96688e-10
85.46	-1.94152e-05	1.96656e-10
85.47	-1.93738e-05	1.96622e-10
85.48	-1.93306e-05	1.96585e-10
85.49	-1.92855e-05	1.96544e-10
85.5	-1.92386e-05	1.965e-10
85.51	-1.91899e-05	1.96452e-10
85.52	-1.91393e-05	1.96401e-10
85.53	-1.9087e-05	1.96346e-10
85.54	-1.90328e-05	1.96288e-10
85.55	-1.89768e-05	1.96225e-10
85.56	-1.89191e-05	1.96158e-10
85.57	-1.88595e-05	1.96088e-10
85.58	-1.87982e-05	1.96012e-10
85.59	-1.87352e-05	1.95933e-10
85.6	-1.86704e-05	1.95849e-10
85.61	-1.86039e-05	1.9576e-10
85.62	-1.85356e-05	1.95667e-10
85.63	-1.84657e-05	1.95569e-10
85.64	-1.8394e-05	1.95467e-10
85.65	-1.83206e-05	1.95359e-10
85.66	-1.82456e-05	1.95246e-10
85.67	-1.81688e-05	1.95129e-10
85.68	-1.80905e-05	1.95006e-10
85.69	-1.80104e-05	1.94878e-10
85.7	-1.79288e-05	1.94744e-10
85.71	-1.78454e-05	1.94605e-10
85.72	-1.77605e-05	1.94461e-10
85.73	-1.7674e-05	1.94311e-10
85.74	-1.75859e-05	1.94156e-10
85.75	-1.74962e-05	1.93995e-10
85.76	-1.74049e-05	1.93829e-10
85.77	-1.73121e-05	1.93656e-10
85.78	-1.72177e-05	1.93478e-10
85.79	-1.71218e-05	1.93294e-10
85.8	-1.70244e-05	1.93104e-10
85.81	-1.69255e-05	1.92909e-10
85.82	-1.68251e-05	1.92707e-10
85.83	-1.67232e-05	1.92499e-10
85.84	-1.66198e-05	1.92286e-10
85.85	-1.6515e-05	1.92066e-10
85.86	-1.64087e-05	1.9184e-10
85.87	-1.63011e-05	1.91608e-10
85.88	-1.6192e-05	1.9137e-10
85.89	-1.60815e-05	1.91126e-10
85.9	-1.59696e-05	1.90876e-10
85.91	-1.58563e-05	1.90619e-10
85.92	-1.57417e-05	1.90356e-10
85.93	-1.56258e-05	1.90087e-10
85.94	-1.55085e-05	1.89812e-10
85.95	-1.53899e-05	1.89531e-10
85.96	-1.527e-05	1.89243e-10
85.97	-1.51488e-05	1.8895e-10
85.98	-1.50263e-05	1.8865e-10
85.99	-1.49026e-05	1.88344e-10
86	-1.47777e-05	1.88031e-10
86.01	-1.46515e-05	1.87713e-10
86.02	-1.45241e-05	1.87388e-10
86.03	-1.43955e-05	1.87058e-10
86.04	-1.42657e-05	1.86721e-10
86.05	-1.41348e-05	1.86378e-10
86.06	-1.40027e-05	1.86029e-10
86.07	-1.38695e-05	1.85674e-10
86.08	-1.37351e-05	1.85313e-10
86.09	-1.35997e-05	1.84946e-10
86.1	-1.34631e-05	1.84573e-10
86.11	-1.33255e-05	1.84195e-10
86.12	-1.31869e-05	1.8381e-10
86.13	-1.30472e-05	1.8342e-10
86.14	-1.29064e-05	1.83024e-10
86.15	-1.27647e-05	1.82622e-10
86.16	-1.2622e-05	1.82214e-10
86.17	-1.24783e-05	1.81801e-10
86.18	-1.23336e-05	1.81383e-10
86.19	-1.2188e-05	1.80959e-10
86.2	-1.20415e-05	1.80529e-10
86.21	-1.1894e-05	1.80095e-10
86.22	-1.17457e-05	1.79654e-10
86.23	-1.15965e-05	1.79209e-10
86.24	-1.14464e-05	1.78759e-10
86.25	-1.12955e-05	1.78303e-10
86.26	-1.11437e-05	1.77843e-10
86.27	-1.09912e-05	1.77377e-10
86.28	-1.08378e-05	1.76907e-10
86.29	-1.06837e-05	1.76432e-10
86.3	-1.05288e-05	1.75952e-10
86.31	-1.03732e-05	1.75468e-10
86.32	-1.02169e-05	1.74979e-10
86.33	-1.00598e-05	1.74485e-10
86.34	-9.90205e-06	1.73988e-10
86.35	-9.74363e-06	1.73486e-10
86.36	-9.58454e-06	1.7298e-10
86.37	-9.42482e-06	1.72469e-10
86.38	-9.26448e-06	1.71955e-10
86.39	-9.10353e-06	1.71437e-10
86.4	-8.942e-06	1.70915e-10
86.41	-8.77989e-06	1.7039e-10
86.42	-8.61723e-06	1.6986e-10
86.43	-8.45403e-06	1.69328e-10
86.44	-8.29032e-06	1.68792e-10
86.45	-8.1261e-06	1.68252e-10
86.46	-7.96141e-06	1.6771e-10
86.47	-7.79624e-06	1.67164e-10
86.48	-7.63063e-06	1.66616e-10
86.49	-7.46458e-06	1.66064e-10
86.5	-7.29812e-06	1.6551e-10
86.51	-7.13126e-06	1.64953e-10
86.52	-6.96403e-06	1.64394e-10
86.53	-6.79643e-06	1.63832e-10
86.54	-6.62849e-06	1.63268e-10
86.55	-6.46022e-06	1.62702e-10
86.56	-6.29165e-06	1.62133e-10
86.57	-6.12278e-06	1.61563e-10
86.58	-5.95364e-06	1.60991e-10
86.59	-5.78424e-06	1.60417e-10
86.6	-5.6146e-06	1.59842e-10
86.61	-5.44474e-06	1.59264e-10
86.62	-5.27467e-06	1.58686e-10
86.63	-5.10442e-06	1.58106e-10
86.64	-4.934e-06	1.57525e-10
86.65	-4.76343e-06	1.56944e-10
86.66	-4.59272e-06	1.56361e-10
86.67	-4.42189e-06	1.55777e-10
86.68	-4.25096e-06	1.55193e-10
86.69	-4.07995e-06	1.54608e-10
86.7	-3.90887e-06	1.54022e-10
86.71	-3.73775e-06	1.53437e-10
86.72	-3.56659e-06	1.52851e-10
86.73	-3.39542e-06	1.52265e-10
86.74	-3.22425e-06	1.51679e-10
86.75	-3.0531e-06	1.51093e-10
86.76	-2.88199e-06	1.50508e-10
86.77	-2.71093e-06	1.49922e-10
86.78	-2.53995e-06	1.49338e-10
86.79	-2.36905e-06	1.48753e-10
86.8	-2.19825e-06	1.4817e-10
86.81	-2.02758e-06	1.47587e-10
86.82	-1.85705e-06	1.47006e-10
86.83	-1.68667e-06	1.46425e-10
86.84	-1.51646e-06	1.45846e-10
86.85	-1.34644e-06	1.45268e-10
86.86	-1.17663e-06	1.44691e-10
86.87	-1.00704e-06	1.44116e-10
86.88	-8.37686e-07	1.43542e-10
86.89	-6.68588e-07	1.4297e-10
86.9	-4.99761e-07	1.424e-10
86.91	-3.31221e-07	1.41832e-10
86.92	-1.62985e-07	1.41266e-10
86.93	4.93169e-09	1.40702e-10
86.94	1.72512e-07	1.4014e-10
86.95	3.3974e-07	1.39581e-10
86.96	5.06601e-07	1.39024e-10
86.97	6.73077e-07	1.3847e-10
86.98	8.39153e-07	1.37918e-10
86.99	1.00481e-06	1.3737e-10
87	1.17004e-06	1.36823e-10
87.01	1.33483e-06	1.3628e-10
87.02	1.49915e-06	1.3574e-10
87.03	1.66299e-06	1.35204e-10
87.04	1.82634e-06	1.3467e-10
87.05	1.98917e-06	1.3414e-10
87.06	2.15149e-06	1.33613e-10
87.07	2.31327e-06	1.33089e-10
87.08	2.47449e-06	1.32569e-10
87.09	2.63514e-06	1.32053e-10
87.1	2.79521e-06	1.31541e-10
87.11	2.95468e-06	1.31032e-10
87.12	3.11353e-06	1.30527e-10
87.13	3.27176e-06	1.30027e-10
87.14	3.42934e-06	1.2953e-10
87.15	3.58627e-06	1.29038e-10
87.16	3.74253e-06	1.28549e-10
87.17	3.89809e-06	1.28065e-10
87.18	4.05296e-06	1.27585e-10
87.19	4.20712e-06	1.2711e-10
87.2	4.36054e-06	1.26639e-10
87.21	4.51323e-06	1.26173e-10
87.22	4.66515e-06	1.25712e-10
87.23	4.81631e-06	1.25255e-10
87.24	4.96669e-06	1.24802e-10
87.25	5.11627e-06	1.24355e-10
87.26	5.26503e-06	1.23912e-10
87.27	5.41298e-06	1.23474e-10
87.28	5.56009e-06	1.23042e-10
87.29	5.70635e-06	1.22614e-10
87.3	5.85174e-06	1.22191e-10
87.31	5.99627e-06	1.21773e-10
87.32	6.1399e-06	1.21361e-10
87.33	6.28263e-06	1.20953e-10
87.34	6.42446e-06	1.20551e-10
87.35	6.56535e-06	1.20154e-10
87.36	6.70531e-06	1.19762e-10
87.37	6.84432e-06	1.19376e-10
87.38	6.98237e-06	1.18994e-10
87.39	7.11944e-06	1.18619e-10
87.4	7.25553e-06	1.18248e-10
87.41	7.39062e-06	1.17883e-10
87.42	7.52471e-06	1.17524e-10
87.43	7.65777e-06	1.1717e-10
87.44	7.7898e-06	1.16821e-10
87.45	7.9208e-06	1.16478e-10
87.46	8.05074e-06	1.1614e-10
87.47	8.17961e-06	1.15808e-10
87.48	8.30741e-06	1.15481e-10
87.49	8.43413e-06	1.1516e-10
87.5	8.55974e-06	1.14844e-10
87.51	8.68426e-06	1.14534e-10
87.52	8.80765e-06	1.1423e-10
87.53	8.92992e-06	1.13931e-10
87.54	9.05106e-06	1.13637e-10
87.55	9.17105e-06	1.13349e-10
87.56	9.28988e-06	1.13067e-10
87.57	9.40754e-06	1.1279e-10
87.58	9.52404e-06	1.12519e-10
87.59	9.63934e-06	1.12253e-10
87.6	9.75346e-06	1.11992e-10
87.61	9.86637e-06	1.11737e-10
87.62	9.97807e-06	1.11488e-10
87.63	1.00885e-05	1.11244e-10
87.64	1.01978e-05	1.11005e-10
87.65	1.03058e-05	1.10772e-10
87.66	1.04126e-05	1.10544e-10
87.67	1.05181e-05	1.10321e-10
87.68	1.06224e-05	1.10104e-10
87.69	1.07253e-05	1.09891e-10
87.7	1.0827e-05	1.09685e-10
87.71	1.09275e-05	1.09483e-10
87.72	1.10266e-05	1.09286e-10
87.73	1.11244e-05	1.09095e-10
87.74	1.1221e-05	1.08909e-10
87.75	1.13162e-05	1.08727e-10
87.76	1.14101e-05	1.08551e-10
87.77	1.15026e-05	1.0838e-10
87.78	1.15938e-05	1.08213e-10
87.79	1.16837e-05	1.08052e-10
87.8	1.17723e-05	1.07895e-10
87.81	1.18595e-05	1.07743e-10
87.82	1.19453e-05	1.07595e-10
87.83	1.20298e-05	1.07453e-10
87.84	1.21128e-05	1.07315e-10
87.85	1.21946e-05	1.07181e-10
87.86	1.22749e-05	1.07052e-10
87.87	1.23539e-05	1.06927e-10
87.88	1.24314e-05	1.06807e-10
87.89	1.25076e-05	1.06691e-10
87.9	1.25823e-05	1.06579e-10
87.91	1.26557e-05	1.06472e-10
87.92	1.27276e-05	1.06368e-10
87.93	1.27981e-05	1.06269e-10
87.94	1.28673e-05	1.06173e-10
87.95	1.29349e-05	1.06081e-10
87.96	1.30012e-05	1.05994e-10
87.97	1.3066e-05	1.0591e-10
87.98	1.31294e-05	1.05829e-10
87.99	1.31914e-05	1.05752e-10
88	1.32519e-05	1.05679e-10
88.01	1.33109e-05	1.05609e-10
88.02	1.33686e-05	1.05543e-10
88.03	1.34247e-05	1.0548e-10
88.04	1.34794e-05	1.0542e-10
88.05	1.35327e-05	1.05363e-10
88.06	1.35845e-05	1.0531e-10
88.07	1.36348e-05	1.05259e-10
88.08	1.36837e-05	1.05211e-10
88.09	1.37311e-05	1.05166e-10
88.1	1.37771e-05	1.05124e-10
88.11	1.38215e-05	1.05084e-10
88.12	1.38645e-05	1.05047e-10
88.13	1.39061e-05	1.05013e-10
88.14	1.39461e-05	1.04981e-10
88.15	1.39847e-05	1.04951e-10
88.16	1.40219e-05	1.04924e-10
88.17	1.40575e-05	1.04898e-10
88.18	1.40917e-05	1.04875e-10
88.19	1.41244e-05	1.04853e-10
88.2	1.41556e-05	1.04834e-10
88.21	1.41853e-05	1.04816e-10
88.22	1.42136e-05	1.048e-10
88.23	1.42404e-05	1.04786e-10
88.24	1.42657e-05	1.04773e-10
88.25	1.42895e-05	1.04762e-10
88.26	1.43118e-05	1.04752e-10
88.27	1.43327e-05	1.04743e-10
88.28	1.43521e-05	1.04735e-10
88.29	1.43701e-05	1.04729e-10
88.3	1.43865e-05	1.04724e-10
88.31	1.44015e-05	1.04719e-10
88.32	1.44151e-05	1.04715e-10
88.33	1.44271e-05	1.04712e-10
88.34	1.44377e-05	1.0471e-10
88.35	1.44469e-05	1.04709e-10
88.36	1.44545e-05	1.04707e-10
88.37	1.44607e-05	1.04707e-10
88.38	1.44655e-05	1.04706e-10
88.39	1.44688e-05	1.04706e-10
88.4	1.44706e-05	1.04706e-10
88.41	1.4471e-05	1.04706e-10
88.42	1.447e-05	1.04706e-10
88.43	1.44675e-05	1.04706e-10
88.44	1.44636e-05	1.04705e-10
88.45	1.44582e-05	1.04705e-10
88.46	1.44514e-05	1.04704e-10
88.47	1.44431e-05	1.04703e-10
88.48	1.44335e-05	1.04701e-10
88.49	1.44224e-05	1.04698e-10
88.5	1.44099e-05	1.04695e-10
88.51	1.4396e-05	1.04691e-10
88.52	1.43807e-05	1.04686e-10
88.53	1.43639e-05	1.04681e-10
88.54	1.43458e-05	1.04674e-10
88.55	1.43263e-05	1.04667e-10
88.56	1.43053e-05	1.04658e-10
88.57	1.4283e-05	1.04648e-10
88.58	1.42593e-05	1.04637e-10
88.59	1.42343e-05	1.04624e-10
88.6	1.42078e-05	1.0461e-10
88.61	1.418e-05	1.04595e-10
88.62	1.41508e-05	1.04578e-10
88.63	1.41203e-05	1.04559e-10
88.64	1.40885e-05	1.04539e-10
88.65	1.40552e-05	1.04517e-10
88.66	1.40207e-05	1.04493e-10
88.67	1.39848e-05	1.04467e-10
88.68	1.39476e-05	1.04439e-10
88.69	1.3909e-05	1.0441e-10
88.7	1.38692e-05	1.04378e-10
88.71	1.38281e-05	1.04344e-10
88.72	1.37856e-05	1.04308e-10
88.73	1.37419e-05	1.0427e-10
88.74	1.36968e-05	1.04229e-10
88.75	1.36505e-05	1.04186e-10
88.76	1.3603e-05	1.04141e-10
88.77	1.35541e-05	1.04093e-10
88.78	1.3504e-05	1.04043e-10
88.79	1.34527e-05	1.0399e-10
88.8	1.34001e-05	1.03935e-10
88.81	1.33463e-05	1.03877e-10
88.82	1.32912e-05	1.03816e-10
88.83	1.3235e-05	1.03753e-10
88.84	1.31775e-05	1.03687e-10
88.85	1.31188e-05	1.03618e-10
88.86	1.30589e-05	1.03547e-10
88.87	1.29979e-05	1.03472e-10
88.88	1.29357e-05	1.03395e-10
88.89	1.28723e-05	1.03314e-10
88.9	1.28077e-05	1.03231e-10
88.91	1.2742e-05	1.03144e-10
88.92	1.26751e-05	1.03055e-10
88.93	1.26072e-05	1.02963e-10
88.94	1.25381e-05	1.02867e-10
88.95	1.24678e-05	1.02768e-10
88.96	1.23965e-05	1.02667e-10
88.97	1.23241e-05	1.02562e-10
88.98	1.22506e-05	1.02454e-10
88.99	1.2176e-05	1.02343e-10
89	1.21003e-05	1.02228e-10
89.01	1.20236e-05	1.0211e-10
89.02	1.19459e-05	1.01989e-10
89.03	1.18671e-05	1.01865e-10
89.04	1.17873e-05	1.01738e-10
89.05	1.17064e-05	1.01607e-10
89.06	1.16246e-05	1.01473e-10
89.07	1.15417e-05	1.01336e-10
89.08	1.14579e-05	1.01195e-10
89.09	1.13731e-05	1.01051e-10
89.1	1.12873e-05	1.00904e-10
89.11	1.12006e-05	1.00754e-10
89.12	1.11129e-05	1.006e-10
89.13	1.10243e-05	1.00443e-10
89.14	1.09347e-05	1.00283e-10
89.15	1.08443e-05	1.00119e-10
