t	Theta Euler	Energy
81.74	3.94166e-05	8.41662e-10
81.75	3.95305e-05	8.41496e-10
81.76	3.96402e-05	8.41348e-10
81.77	3.97457e-05	8.41218e-10
81.78	3.9847e-05	8.41105e-10
81.79	3.99442e-05	8.41009e-10
81.8	4.00372e-05	8.40927e-10
81.81	4.0126e-05	8.40861e-10
81.82	4.02106e-05	8.40809e-10
81.83	4.02911e-05	8.4077e-10
81.84	4.03674e-05	8.40744e-10
81.85	4.04395e-05	8.4073e-10
81.86	4.05074e-05	8.40727e-10
81.87	4.05711e-05	8.40736e-10
81.88	4.06306e-05	8.40754e-10
81.89	4.0686e-05	8.40781e-10
81.9	4.07372e-05	8.40817e-10
81.91	4.07842e-05	8.40861e-10
81.92	4.08271e-05	8.40911e-10
81.93	4.08658e-05	8.40969e-10
81.94	4.09003e-05	8.41032e-10
81.95	4.09307e-05	8.411e-10
81.96	4.09569e-05	8.41173e-10
81.97	4.0979e-05	8.41249e-10
81.98	4.09969e-05	8.41328e-10
81.99	4.10107e-05	8.41409e-10
82	4.10204e-05	8.41492e-10
82.01	4.1026e-05	8.41576e-10
82.02	4.10274e-05	8.41661e-10
82.03	4.10248e-05	8.41744e-10
82.04	4.1018e-05	8.41827e-10
82.05	4.10072e-05	8.41908e-10
82.06	4.09923e-05	8.41987e-10
82.07	4.09733e-05	8.42062e-10
82.08	4.09502e-05	8.42134e-10
82.09	4.09231e-05	8.42201e-10
82.1	4.08919e-05	8.42263e-10
82.11	4.08568e-05	8.4232e-10
82.12	4.08176e-05	8.4237e-10
82.13	4.07744e-05	8.42414e-10
82.14	4.07272e-05	8.4245e-10
82.15	4.0676e-05	8.42477e-10
82.16	4.06208e-05	8.42496e-10
82.17	4.05617e-05	8.42506e-10
82.18	4.04987e-05	8.42506e-10
82.19	4.04317e-05	8.42495e-10
82.2	4.03608e-05	8.42473e-10
82.21	4.0286e-05	8.42439e-10
82.22	4.02073e-05	8.42393e-10
82.23	4.01247e-05	8.42335e-10
82.24	4.00383e-05	8.42263e-10
82.25	3.99481e-05	8.42177e-10
82.26	3.9854e-05	8.42077e-10
82.27	3.97561e-05	8.41962e-10
82.28	3.96544e-05	8.41832e-10
82.29	3.9549e-05	8.41685e-10
82.3	3.94398e-05	8.41523e-10
82.31	3.93268e-05	8.41343e-10
82.32	3.92102e-05	8.41146e-10
82.33	3.90898e-05	8.40931e-10
82.34	3.89658e-05	8.40698e-10
82.35	3.88381e-05	8.40447e-10
82.36	3.87068e-05	8.40176e-10
82.37	3.85718e-05	8.39885e-10
82.38	3.84332e-05	8.39575e-10
82.39	3.82911e-05	8.39245e-10
82.4	3.81454e-05	8.38893e-10
82.41	3.79962e-05	8.38521e-10
82.42	3.78434e-05	8.38127e-10
82.43	3.76872e-05	8.37711e-10
82.44	3.75274e-05	8.37273e-10
82.45	3.73643e-05	8.36813e-10
82.46	3.71977e-05	8.36329e-10
82.47	3.70277e-05	8.35823e-10
82.48	3.68543e-05	8.35293e-10
82.49	3.66776e-05	8.34739e-10
82.5	3.64975e-05	8.34162e-10
82.51	3.63141e-05	8.3356e-10
82.52	3.61275e-05	8.32934e-10
82.53	3.59376e-05	8.32283e-10
82.54	3.57444e-05	8.31607e-10
82.55	3.55481e-05	8.30905e-10
82.56	3.53485e-05	8.30179e-10
82.57	3.51458e-05	8.29427e-10
82.58	3.494e-05	8.28649e-10
82.59	3.47311e-05	8.27845e-10
82.6	3.45191e-05	8.27015e-10
82.61	3.4304e-05	8.26159e-10
82.62	3.4086e-05	8.25276e-10
82.63	3.38649e-05	8.24367e-10
82.64	3.36409e-05	8.23432e-10
82.65	3.34139e-05	8.2247e-10
82.66	3.3184e-05	8.21481e-10
82.67	3.29513e-05	8.20465e-10
82.68	3.27156e-05	8.19422e-10
82.69	3.24772e-05	8.18353e-10
82.7	3.2236e-05	8.17256e-10
82.71	3.1992e-05	8.16133e-10
82.72	3.17452e-05	8.14982e-10
82.73	3.14958e-05	8.13805e-10
82.74	3.12437e-05	8.126e-10
82.75	3.09889e-05	8.11369e-10
82.76	3.07315e-05	8.1011e-10
82.77	3.04716e-05	8.08825e-10
82.78	3.02091e-05	8.07513e-10
82.79	2.9944e-05	8.06174e-10
82.8	2.96765e-05	8.04809e-10
82.81	2.94065e-05	8.03417e-10
82.82	2.91341e-05	8.01999e-10
82.83	2.88593e-05	8.00554e-10
82.84	2.85821e-05	7.99083e-10
82.85	2.83026e-05	7.97586e-10
82.86	2.80208e-05	7.96063e-10
82.87	2.77368e-05	7.94515e-10
82.88	2.74504e-05	7.9294e-10
82.89	2.71619e-05	7.91341e-10
82.9	2.68713e-05	7.89716e-10
82.91	2.65785e-05	7.88066e-10
82.92	2.62836e-05	7.86392e-10
82.93	2.59866e-05	7.84693e-10
82.94	2.56876e-05	7.82969e-10
82.95	2.53865e-05	7.81222e-10
82.96	2.50836e-05	7.7945e-10
82.97	2.47787e-05	7.77655e-10
82.98	2.44718e-05	7.75837e-10
82.99	2.41632e-05	7.73996e-10
83	2.38527e-05	7.72132e-10
83.01	2.35404e-05	7.70246e-10
83.02	2.32263e-05	7.68337e-10
83.03	2.29105e-05	7.66407e-10
83.04	2.2593e-05	7.64455e-10
83.05	2.22739e-05	7.62482e-10
83.06	2.19532e-05	7.60489e-10
83.07	2.16308e-05	7.58474e-10
83.08	2.13069e-05	7.5644e-10
83.09	2.09815e-05	7.54386e-10
83.1	2.06546e-05	7.52313e-10
83.11	2.03263e-05	7.50221e-10
83.12	1.99966e-05	7.4811e-10
83.13	1.96654e-05	7.45981e-10
83.14	1.9333e-05	7.43835e-10
83.15	1.89992e-05	7.4167e-10
83.16	1.86642e-05	7.39489e-10
83.17	1.8328e-05	7.37292e-10
83.18	1.79905e-05	7.35078e-10
83.19	1.76519e-05	7.32849e-10
83.2	1.73122e-05	7.30604e-10
83.21	1.69714e-05	7.28345e-10
83.22	1.66295e-05	7.26071e-10
83.23	1.62867e-05	7.23783e-10
83.24	1.59428e-05	7.21482e-10
83.25	1.5598e-05	7.19168e-10
83.26	1.52523e-05	7.16842e-10
83.27	1.49058e-05	7.14503e-10
83.28	1.45584e-05	7.12153e-10
83.29	1.42102e-05	7.09792e-10
83.3	1.38613e-05	7.0742e-10
83.31	1.35116e-05	7.05038e-10
83.32	1.31612e-05	7.02646e-10
83.33	1.28102e-05	7.00246e-10
83.34	1.24586e-05	6.97836e-10
83.35	1.21064e-05	6.95419e-10
83.36	1.17536e-05	6.92994e-10
83.37	1.14004e-05	6.90562e-10
83.38	1.10467e-05	6.88123e-10
83.39	1.06925e-05	6.85678e-10
83.4	1.0338e-05	6.83227e-10
83.41	9.98308e-06	6.80772e-10
83.42	9.62785e-06	6.78312e-10
83.43	9.27233e-06	6.75847e-10
83.44	8.91657e-06	6.73379e-10
83.45	8.56058e-06	6.70908e-10
83.46	8.20442e-06	6.68435e-10
83.47	7.84811e-06	6.65959e-10
83.48	7.49169e-06	6.63482e-10
83.49	7.1352e-06	6.61004e-10
83.5	6.77868e-06	6.58525e-10
83.51	6.42215e-06	6.56047e-10
83.52	6.06566e-06	6.53569e-10
83.53	5.70924e-06	6.51091e-10
83.54	5.35293e-06	6.48616e-10
83.55	4.99676e-06	6.46142e-10
83.56	4.64077e-06	6.43671e-10
83.57	4.28499e-06	6.41203e-10
83.58	3.92945e-06	6.38739e-10
83.59	3.5742e-06	6.36278e-10
83.6	3.21927e-06	6.33822e-10
83.61	2.86468e-06	6.31371e-10
83.62	2.51049e-06	6.28926e-10
83.63	2.15672e-06	6.26486e-10
83.64	1.8034e-06	6.24053e-10
83.65	1.45058e-06	6.21627e-10
83.66	1.09828e-06	6.19209e-10
83.67	7.46537e-07	6.16798e-10
83.68	3.9539e-07	6.14395e-10
83.69	4.48715e-08	6.12002e-10
83.7	-3.04986e-07	6.09617e-10
83.71	-6.54148e-07	6.07243e-10
83.72	-1.00258e-06	6.04878e-10
83.73	-1.35025e-06	6.02524e-10
83.74	-1.69713e-06	6.00181e-10
83.75	-2.04317e-06	5.9785e-10
83.76	-2.38836e-06	5.95531e-10
83.77	-2.73265e-06	5.93223e-10
83.78	-3.07601e-06	5.90929e-10
83.79	-3.41841e-06	5.88648e-10
83.8	-3.75982e-06	5.8638e-10
83.81	-4.10021e-06	5.84126e-10
83.82	-4.43954e-06	5.81887e-10
83.83	-4.77778e-06	5.79662e-10
83.84	-5.1149e-06	5.77453e-10
83.85	-5.45087e-06	5.75259e-10
83.86	-5.78565e-06	5.73081e-10
83.87	-6.11922e-06	5.70919e-10
83.88	-6.45155e-06	5.68773e-10
83.89	-6.78259e-06	5.66645e-10
83.9	-7.11233e-06	5.64533e-10
83.91	-7.44073e-06	5.6244e-10
83.92	-7.76777e-06	5.60364e-10
83.93	-8.09341e-06	5.58306e-10
83.94	-8.41761e-06	5.56267e-10
83.95	-8.74036e-06	5.54247e-10
83.96	-9.06163e-06	5.52246e-10
83.97	-9.38137e-06	5.50264e-10
83.98	-9.69957e-06	5.48302e-10
83.99	-1.00162e-05	5.4636e-10
84	-1.03312e-05	5.44438e-10
84.01	-1.06446e-05	5.42537e-10
84.02	-1.09563e-05	5.40656e-10
84.03	-1.12664e-05	5.38796e-10
84.04	-1.15747e-05	5.36958e-10
84.05	-1.18813e-05	5.35141e-10
84.06	-1.21861e-05	5.33345e-10
84.07	-1.24891e-05	5.31571e-10
84.08	-1.27903e-05	5.29819e-10
84.09	-1.30897e-05	5.2809e-10
84.1	-1.33871e-05	5.26382e-10
84.11	-1.36827e-05	5.24698e-10
84.12	-1.39763e-05	5.23036e-10
84.13	-1.4268e-05	5.21396e-10
84.14	-1.45577e-05	5.1978e-10
84.15	-1.48454e-05	5.18187e-10
84.16	-1.5131e-05	5.16617e-10
84.17	-1.54146e-05	5.1507e-10
84.18	-1.56961e-05	5.13547e-10
84.19	-1.59756e-05	5.12047e-10
84.2	-1.62528e-05	5.10571e-10
84.21	-1.6528e-05	5.09118e-10
84.22	-1.68009e-05	5.07689e-10
84.23	-1.70717e-05	5.06285e-10
84.24	-1.73402e-05	5.04904e-10
84.25	-1.76065e-05	5.03546e-10
84.26	-1.78706e-05	5.02213e-10
84.27	-1.81323e-05	5.00904e-10
84.28	-1.83917e-05	4.99619e-10
84.29	-1.86488e-05	4.98358e-10
84.3	-1.89036e-05	4.9712e-10
84.31	-1.91559e-05	4.95907e-10
84.32	-1.94059e-05	4.94718e-10
84.33	-1.96535e-05	4.93552e-10
84.34	-1.98986e-05	4.92411e-10
84.35	-2.01412e-05	4.91293e-10
84.36	-2.03814e-05	4.90199e-10
84.37	-2.06191e-05	4.89129e-10
84.38	-2.08543e-05	4.88083e-10
84.39	-2.1087e-05	4.8706e-10
84.4	-2.13171e-05	4.8606e-10
84.41	-2.15446e-05	4.85084e-10
84.42	-2.17695e-05	4.84132e-10
84.43	-2.19919e-05	4.83202e-10
84.44	-2.22116e-05	4.82295e-10
84.45	-2.24287e-05	4.81412e-10
84.46	-2.26431e-05	4.80551e-10
84.47	-2.28549e-05	4.79713e-10
84.48	-2.30639e-05	4.78897e-10
84.49	-2.32703e-05	4.78103e-10
84.5	-2.34739e-05	4.77332e-10
84.51	-2.36748e-05	4.76583e-10
84.52	-2.3873e-05	4.75855e-10
84.53	-2.40684e-05	4.75149e-10
84.54	-2.4261e-05	4.74465e-10
84.55	-2.44508e-05	4.73802e-10
84.56	-2.46378e-05	4.73159e-10
84.57	-2.4822e-05	4.72538e-10
84.58	-2.50034e-05	4.71937e-10
84.59	-2.51819e-05	4.71356e-10
84.6	-2.53576e-05	4.70796e-10
84.61	-2.55304e-05	4.70255e-10
84.62	-2.57003e-05	4.69734e-10
84.63	-2.58673e-05	4.69232e-10
84.64	-2.60314e-05	4.68749e-10
84.65	-2.61926e-05	4.68285e-10
84.66	-2.63509e-05	4.6784e-10
84.67	-2.65063e-05	4.67413e-10
84.68	-2.66587e-05	4.67003e-10
84.69	-2.68081e-05	4.66612e-10
84.7	-2.69546e-05	4.66238e-10
84.71	-2.70981e-05	4.65881e-10
84.72	-2.72386e-05	4.6554e-10
84.73	-2.73761e-05	4.65217e-10
84.74	-2.75107e-05	4.64909e-10
84.75	-2.76422e-05	4.64617e-10
84.76	-2.77707e-05	4.64341e-10
84.77	-2.78962e-05	4.64079e-10
84.78	-2.80186e-05	4.63833e-10
84.79	-2.81381e-05	4.63601e-10
84.8	-2.82544e-05	4.63383e-10
84.81	-2.83678e-05	4.63179e-10
84.82	-2.84781e-05	4.62989e-10
84.83	-2.85853e-05	4.62812e-10
84.84	-2.86895e-05	4.62647e-10
84.85	-2.87906e-05	4.62495e-10
84.86	-2.88886e-05	4.62355e-10
84.87	-2.89835e-05	4.62226e-10
84.88	-2.90754e-05	4.62109e-10
84.89	-2.91642e-05	4.62003e-10
84.9	-2.92499e-05	4.61908e-10
84.91	-2.93325e-05	4.61822e-10
84.92	-2.94121e-05	4.61747e-10
84.93	-2.94885e-05	4.61681e-10
84.94	-2.95618e-05	4.61624e-10
84.95	-2.96321e-05	4.61575e-10
84.96	-2.96992e-05	4.61536e-10
84.97	-2.97633e-05	4.61503e-10
84.98	-2.98242e-05	4.61479e-10
84.99	-2.98821e-05	4.61462e-10
85	-2.99368e-05	4.61451e-10
85.01	-2.99885e-05	4.61447e-10
85.02	-3.00371e-05	4.61449e-10
85.03	-3.00825e-05	4.61457e-10
85.04	-3.01249e-05	4.6147e-10
85.05	-3.01642e-05	4.61487e-10
85.06	-3.02004e-05	4.61509e-10
85.07	-3.02335e-05	4.61536e-10
85.08	-3.02635e-05	4.61566e-10
85.09	-3.02904e-05	4.61599e-10
85.1	-3.03143e-05	4.61635e-10
85.11	-3.0335e-05	4.61674e-10
85.12	-3.03527e-05	4.61715e-10
85.13	-3.03674e-05	4.61758e-10
85.14	-3.03789e-05	4.61802e-10
85.15	-3.03874e-05	4.61847e-10
85.16	-3.03929e-05	4.61893e-10
85.17	-3.03953e-05	4.61939e-10
85.18	-3.03947e-05	4.61985e-10
85.19	-3.0391e-05	4.62031e-10
85.2	-3.03843e-05	4.62076e-10
85.21	-3.03745e-05	4.6212e-10
85.22	-3.03618e-05	4.62162e-10
85.23	-3.0346e-05	4.62202e-10
85.24	-3.03272e-05	4.6224e-10
85.25	-3.03055e-05	4.62276e-10
85.26	-3.02807e-05	4.62308e-10
85.27	-3.0253e-05	4.62337e-10
85.28	-3.02222e-05	4.62363e-10
85.29	-3.01886e-05	4.62384e-10
85.3	-3.01519e-05	4.62402e-10
85.31	-3.01124e-05	4.62414e-10
85.32	-3.00698e-05	4.62422e-10
85.33	-3.00244e-05	4.62424e-10
85.34	-2.99761e-05	4.62421e-10
85.35	-2.99248e-05	4.62411e-10
85.36	-2.98706e-05	4.62396e-10
85.37	-2.98136e-05	4.62374e-10
85.38	-2.97537e-05	4.62344e-10
85.39	-2.96909e-05	4.62308e-10
85.4	-2.96253e-05	4.62265e-10
85.41	-2.95568e-05	4.62213e-10
85.42	-2.94855e-05	4.62154e-10
85.43	-2.94114e-05	4.62086e-10
85.44	-2.93345e-05	4.62009e-10
85.45	-2.92548e-05	4.61924e-10
85.46	-2.91724e-05	4.61829e-10
85.47	-2.90871e-05	4.61725e-10
85.48	-2.89992e-05	4.61612e-10
85.49	-2.89085e-05	4.61488e-10
85.5	-2.8815e-05	4.61355e-10
85.51	-2.87189e-05	4.61211e-10
85.52	-2.86201e-05	4.61056e-10
85.53	-2.85186e-05	4.60891e-10
85.54	-2.84145e-05	4.60714e-10
85.55	-2.83077e-05	4.60526e-10
85.56	-2.81983e-05	4.60327e-10
85.57	-2.80862e-05	4.60116e-10
85.58	-2.79716e-05	4.59893e-10
85.59	-2.78544e-05	4.59658e-10
85.6	-2.77346e-05	4.5941e-10
85.61	-2.76123e-05	4.59151e-10
85.62	-2.74875e-05	4.58878e-10
85.63	-2.73601e-05	4.58593e-10
85.64	-2.72303e-05	4.58295e-10
85.65	-2.70979e-05	4.57984e-10
85.66	-2.69631e-05	4.57659e-10
85.67	-2.68259e-05	4.57321e-10
85.68	-2.66863e-05	4.5697e-10
85.69	-2.65442e-05	4.56605e-10
85.7	-2.63998e-05	4.56226e-10
85.71	-2.6253e-05	4.55833e-10
85.72	-2.61038e-05	4.55427e-10
85.73	-2.59524e-05	4.55006e-10
85.74	-2.57986e-05	4.54571e-10
85.75	-2.56425e-05	4.54122e-10
85.76	-2.54842e-05	4.53658e-10
85.77	-2.53236e-05	4.5318e-10
85.78	-2.51608e-05	4.52687e-10
85.79	-2.49958e-05	4.5218e-10
85.8	-2.48286e-05	4.51659e-10
85.81	-2.46592e-05	4.51122e-10
85.82	-2.44877e-05	4.50571e-10
85.83	-2.4314e-05	4.50005e-10
85.84	-2.41383e-05	4.49425e-10
85.85	-2.39605e-05	4.48829e-10
85.86	-2.37806e-05	4.48219e-10
85.87	-2.35987e-05	4.47594e-10
85.88	-2.34148e-05	4.46954e-10
85.89	-2.32288e-05	4.463e-10
85.9	-2.3041e-05	4.4563e-10
85.91	-2.28511e-05	4.44946e-10
85.92	-2.26594e-05	4.44247e-10
85.93	-2.24657e-05	4.43533e-10
85.94	-2.22702e-05	4.42805e-10
85.95	-2.20728e-05	4.42062e-10
85.96	-2.18735e-05	4.41304e-10
85.97	-2.16725e-05	4.40532e-10
85.98	-2.14697e-05	4.39745e-10
85.99	-2.12651e-05	4.38944e-10
86	-2.10588e-05	4.38129e-10
86.01	-2.08507e-05	4.37299e-10
86.02	-2.0641e-05	4.36455e-10
86.03	-2.04296e-05	4.35598e-10
86.04	-2.02166e-05	4.34726e-10
86.05	-2.00019e-05	4.3384e-10
86.06	-1.97857e-05	4.3294e-10
86.07	-1.95679e-05	4.32027e-10
86.08	-1.93485e-05	4.311e-10
86.09	-1.91277e-05	4.3016e-10
86.1	-1.89053e-05	4.29207e-10
86.11	-1.86815e-05	4.2824e-10
86.12	-1.84562e-05	4.27261e-10
86.13	-1.82295e-05	4.26268e-10
86.14	-1.80014e-05	4.25263e-10
86.15	-1.7772e-05	4.24246e-10
86.16	-1.75412e-05	4.23216e-10
86.17	-1.73091e-05	4.22174e-10
86.18	-1.70757e-05	4.21119e-10
86.19	-1.6841e-05	4.20053e-10
86.2	-1.66051e-05	4.18975e-10
86.21	-1.6368e-05	4.17886e-10
86.22	-1.61297e-05	4.16785e-10
86.23	-1.58903e-05	4.15674e-10
86.24	-1.56497e-05	4.14551e-10
86.25	-1.5408e-05	4.13418e-10
86.26	-1.51652e-05	4.12274e-10
86.27	-1.49213e-05	4.1112e-10
86.28	-1.46765e-05	4.09956e-10
86.29	-1.44306e-05	4.08782e-10
86.3	-1.41838e-05	4.07598e-10
86.31	-1.3936e-05	4.06405e-10
86.32	-1.36873e-05	4.05203e-10
86.33	-1.34376e-05	4.03991e-10
86.34	-1.31872e-05	4.02772e-10
86.35	-1.29358e-05	4.01543e-10
86.36	-1.26837e-05	4.00307e-10
86.37	-1.24308e-05	3.99062e-10
86.38	-1.21771e-05	3.9781e-10
86.39	-1.19226e-05	3.9655e-10
86.4	-1.16675e-05	3.95283e-10
86.41	-1.14117e-05	3.94009e-10
86.42	-1.11552e-05	3.92728e-10
86.43	-1.08981e-05	3.91441e-10
86.44	-1.06404e-05	3.90148e-10
86.45	-1.03821e-05	3.88848e-10
86.46	-1.01233e-05	3.87543e-10
86.47	-9.86396e-06	3.86233e-10
86.48	-9.60412e-06	3.84917e-10
86.49	-9.34381e-06	3.83597e-10
86.5	-9.08306e-06	3.82272e-10
86.51	-8.82191e-06	3.80943e-10
86.52	-8.56036e-06	3.7961e-10
86.53	-8.29846e-06	3.78273e-10
86.54	-8.03622e-06	3.76932e-10
86.55	-7.77368e-06	3.75588e-10
86.56	-7.51086e-06	3.74242e-10
86.57	-7.24778e-06	3.72893e-10
86.58	-6.98449e-06	3.71541e-10
86.59	-6.72099e-06	3.70187e-10
86.6	-6.45732e-06	3.68832e-10
86.61	-6.19351e-06	3.67475e-10
86.62	-5.92958e-06	3.66116e-10
86.63	-5.66556e-06	3.64757e-10
86.64	-5.40147e-06	3.63397e-10
86.65	-5.13735e-06	3.62037e-10
86.66	-4.87321e-06	3.60676e-10
86.67	-4.60909e-06	3.59316e-10
86.68	-4.34501e-06	3.57956e-10
86.69	-4.081e-06	3.56597e-10
86.7	-3.81708e-06	3.55239e-10
86.71	-3.55328e-06	3.53882e-10
86.72	-3.28962e-06	3.52526e-10
86.73	-3.02614e-06	3.51173e-10
86.74	-2.76285e-06	3.49821e-10
86.75	-2.49979e-06	3.48472e-10
86.76	-2.23698e-06	3.47126e-10
86.77	-1.97445e-06	3.45782e-10
86.78	-1.71221e-06	3.44442e-10
86.79	-1.45031e-06	3.43105e-10
86.8	-1.18875e-06	3.41771e-10
86.81	-9.27576e-07	3.40442e-10
86.82	-6.66804e-07	3.39117e-10
86.83	-4.0646e-07	3.37796e-10
86.84	-1.4657e-07	3.3648e-10
86.85	1.12841e-07	3.35169e-10
86.86	3.71747e-07	3.33864e-10
86.87	6.30125e-07	3.32563e-10
86.88	8.87948e-07	3.31269e-10
86.89	1.14519e-06	3.2998e-10
86.9	1.40183e-06	3.28698e-10
86.91	1.65785e-06	3.27422e-10
86.92	1.91321e-06	3.26153e-10
86.93	2.1679e-06	3.2489e-10
86.94	2.42188e-06	3.23635e-10
86.95	2.67514e-06	3.22387e-10
86.96	2.92765e-06	3.21147e-10
86.97	3.17939e-06	3.19914e-10
86.98	3.43033e-06	3.18689e-10
86.99	3.68045e-06	3.17473e-10
87	3.92973e-06	3.16265e-10
87.01	4.17814e-06	3.15066e-10
87.02	4.42567e-06	3.13875e-10
87.03	4.67228e-06	3.12694e-10
87.04	4.91795e-06	3.11521e-10
87.05	5.16267e-06	3.10358e-10
87.06	5.4064e-06	3.09205e-10
87.07	5.64913e-06	3.08061e-10
87.08	5.89084e-06	3.06928e-10
87.09	6.13149e-06	3.05804e-10
87.1	6.37108e-06	3.04691e-10
87.11	6.60957e-06	3.03588e-10
87.12	6.84695e-06	3.02495e-10
87.13	7.08319e-06	3.01414e-10
87.14	7.31828e-06	3.00343e-10
87.15	7.55219e-06	2.99283e-10
87.16	7.7849e-06	2.98235e-10
87.17	8.01638e-06	2.97198e-10
87.18	8.24663e-06	2.96172e-10
87.19	8.47561e-06	2.95157e-10
87.2	8.70331e-06	2.94155e-10
87.21	8.92971e-06	2.93164e-10
87.22	9.15479e-06	2.92185e-10
87.23	9.37852e-06	2.91219e-10
87.24	9.60089e-06	2.90264e-10
87.25	9.82188e-06	2.89321e-10
87.26	1.00415e-05	2.88391e-10
87.27	1.02596e-05	2.87474e-10
87.28	1.04763e-05	2.86568e-10
87.29	1.06916e-05	2.85676e-10
87.3	1.09054e-05	2.84796e-10
87.31	1.11177e-05	2.83928e-10
87.32	1.13285e-05	2.83074e-10
87.33	1.15377e-05	2.82232e-10
87.34	1.17454e-05	2.81403e-10
87.35	1.19515e-05	2.80587e-10
87.36	1.2156e-05	2.79784e-10
87.37	1.2359e-05	2.78995e-10
87.38	1.25603e-05	2.78218e-10
87.39	1.27599e-05	2.77454e-10
87.4	1.2958e-05	2.76704e-10
87.41	1.31543e-05	2.75966e-10
87.42	1.33489e-05	2.75242e-10
87.43	1.35419e-05	2.74531e-10
87.44	1.37331e-05	2.73833e-10
87.45	1.39226e-05	2.73148e-10
87.46	1.41104e-05	2.72476e-10
87.47	1.42963e-05	2.71818e-10
87.48	1.44805e-05	2.71172e-10
87.49	1.46629e-05	2.7054e-10
87.5	1.48435e-05	2.69921e-10
87.51	1.50222e-05	2.69315e-10
87.52	1.51991e-05	2.68722e-10
87.53	1.53742e-05	2.68142e-10
87.54	1.55474e-05	2.67574e-10
87.55	1.57187e-05	2.6702e-10
87.56	1.58881e-05	2.66479e-10
87.57	1.60556e-05	2.6595e-10
87.58	1.62211e-05	2.65435e-10
87.59	1.63847e-05	2.64932e-10
87.6	1.65464e-05	2.64441e-10
87.61	1.67061e-05	2.63963e-10
87.62	1.68639e-05	2.63498e-10
87.63	1.70196e-05	2.63045e-10
87.64	1.71734e-05	2.62604e-10
87.65	1.73252e-05	2.62175e-10
87.66	1.74749e-05	2.61759e-10
87.67	1.76226e-05	2.61354e-10
87.68	1.77682e-05	2.60961e-10
87.69	1.79118e-05	2.60581e-10
87.7	1.80534e-05	2.60211e-10
87.71	1.81928e-05	2.59854e-10
87.72	1.83302e-05	2.59508e-10
87.73	1.84655e-05	2.59173e-10
87.74	1.85987e-05	2.58849e-10
87.75	1.87298e-05	2.58537e-10
87.76	1.88587e-05	2.58235e-10
87.77	1.89855e-05	2.57945e-10
87.78	1.91102e-05	2.57665e-10
87.79	1.92327e-05	2.57395e-10
87.8	1.93531e-05	2.57136e-10
87.81	1.94713e-05	2.56887e-10
87.82	1.95873e-05	2.56648e-10
87.83	1.97012e-05	2.5642e-10
87.84	1.98129e-05	2.562e-10
87.85	1.99223e-05	2.55991e-10
87.86	2.00296e-05	2.55791e-10
87.87	2.01347e-05	2.556e-10
87.88	2.02375e-05	2.55418e-10
87.89	2.03382e-05	2.55246e-10
87.9	2.04366e-05	2.55082e-10
87.91	2.05328e-05	2.54926e-10
87.92	2.06267e-05	2.54779e-10
87.93	2.07184e-05	2.54641e-10
87.94	2.08079e-05	2.5451e-10
87.95	2.08951e-05	2.54387e-10
87.96	2.098e-05	2.54272e-10
87.97	2.10627e-05	2.54164e-10
87.98	2.11432e-05	2.54064e-10
87.99	2.12213e-05	2.5397e-10
88	2.12972e-05	2.53884e-10
88.01	2.13708e-05	2.53804e-10
88.02	2.14422e-05	2.53731e-10
88.03	2.15112e-05	2.53664e-10
88.04	2.1578e-05	2.53603e-10
88.05	2.16425e-05	2.53548e-10
88.06	2.17047e-05	2.53499e-10
88.07	2.17646e-05	2.53455e-10
88.08	2.18223e-05	2.53416e-10
88.09	2.18776e-05	2.53383e-10
88.1	2.19306e-05	2.53354e-10
88.11	2.19814e-05	2.5333e-10
88.12	2.20298e-05	2.53311e-10
88.13	2.2076e-05	2.53296e-10
88.14	2.21199e-05	2.53285e-10
88.15	2.21614e-05	2.53277e-10
88.16	2.22007e-05	2.53274e-10
88.17	2.22377e-05	2.53273e-10
88.18	2.22724e-05	2.53276e-10
88.19	2.23048e-05	2.53282e-10
88.2	2.23349e-05	2.5329e-10
88.21	2.23627e-05	2.53302e-10
88.22	2.23882e-05	2.53315e-10
88.23	2.24114e-05	2.53331e-10
88.24	2.24324e-05	2.53348e-10
88.25	2.24511e-05	2.53367e-10
88.26	2.24674e-05	2.53388e-10
88.27	2.24815e-05	2.5341e-10
88.28	2.24934e-05	2.53433e-10
88.29	2.25029e-05	2.53457e-10
88.3	2.25102e-05	2.53482e-10
88.31	2.25153e-05	2.53507e-10
88.32	2.2518e-05	2.53532e-10
88.33	2.25185e-05	2.53557e-10
88.34	2.25168e-05	2.53583e-10
88.35	2.25128e-05	2.53607e-10
88.36	2.25066e-05	2.53632e-10
88.37	2.24981e-05	2.53655e-10
88.38	2.24874e-05	2.53678e-10
88.39	2.24744e-05	2.53699e-10
88.4	2.24593e-05	2.53719e-10
88.41	2.24419e-05	2.53738e-10
88.42	2.24223e-05	2.53755e-10
88.43	2.24005e-05	2.5377e-10
88.44	2.23765e-05	2.53783e-10
88.45	2.23503e-05	2.53793e-10
88.46	2.2322e-05	2.53801e-10
88.47	2.22914e-05	2.53806e-10
88.48	2.22587e-05	2.53809e-10
88.49	2.22238e-05	2.53808e-10
88.5	2.21868e-05	2.53805e-10
88.51	2.21476e-05	2.53798e-10
88.52	2.21063e-05	2.53787e-10
88.53	2.20628e-05	2.53773e-10
88.54	2.20172e-05	2.53755e-10
88.55	2.19695e-05	2.53733e-10
88.56	2.19197e-05	2.53706e-10
88.57	2.18678e-05	2.53675e-10
