t	Theta RK	Omega RK	u	v	Energy
0.463	0.190525	-0.00118023	-0.427496	0.383812	2.02
0.464	0.190088	-0.000786753	-0.446815	0.403133	2.02
0.465	0.189632	-0.000373995	-0.466049	0.422367	2.02
0.466	0.189156	5.79523e-05	-0.485194	0.441512	2.02
0.467	0.188661	0.000508998	-0.504246	0.460564	2.02
0.468	0.188147	0.000979047	-0.523201	0.479518	2.02
0.469	0.187615	0.001468	-0.542055	0.498371	2.02
0.47	0.187063	0.00197575	-0.560804	0.517118	2.02
0.471	0.186493	0.0025022	-0.579445	0.535757	2.02
0.472	0.185905	0.00304723	-0.597974	0.554283	2.02
0.473	0.185297	0.00361073	-0.616387	0.572693	2.02
0.474	0.184672	0.00419258	-0.634681	0.590983	2.02
0.475	0.184028	0.00479265	-0.652851	0.609149	2.02
0.476	0.183366	0.00541083	-0.670895	0.627187	2.02
0.477	0.182686	0.00604698	-0.688808	0.645094	2.02
0.478	0.181989	0.00670097	-0.706587	0.662867	2.02
0.479	0.181273	0.00737267	-0.724228	0.680501	2.02
0.48	0.18054	0.00806193	-0.741728	0.697994	2.02
0.481	0.17979	0.00876861	-0.759084	0.715341	2.02
0.482	0.179022	0.00949256	-0.776291	0.732539	2.02
0.483	0.178237	0.0102336	-0.793346	0.749584	2.02
0.484	0.177435	0.0109917	-0.810247	0.766474	2.02
0.485	0.176617	0.0117665	-0.826989	0.783205	2.02
0.486	0.175781	0.012558	-0.843569	0.799773	2.02
0.487	0.17493	0.013366	-0.859984	0.816175	2.02
0.488	0.174062	0.0141903	-0.87623	0.832408	2.02
0.489	0.173177	0.0150308	-0.892305	0.848468	2.02
0.49	0.172277	0.0158872	-0.908205	0.864352	2.02
0.491	0.171361	0.0167594	-0.923927	0.880057	2.02
0.492	0.170429	0.0176473	-0.939467	0.895581	2.02
0.493	0.169482	0.0185505	-0.954823	0.910918	2.02
0.494	0.16852	0.019469	-0.969991	0.926068	2.02
0.495	0.167542	0.0204026	-0.984969	0.941026	2.02
0.496	0.16655	0.021351	-0.999753	0.955789	2.02
0.497	0.165543	0.0223141	-1.01434	0.970355	2.02
0.498	0.164521	0.0232917	-1.02873	0.98472	2.02
0.499	0.163485	0.0242835	-1.04291	0.998882	2.02
0.5	0.162435	0.0252894	-1.0569	1.01284	2.02
0.501	0.161372	0.0263091	-1.07067	1.02658	2.02
0.502	0.160294	0.0273425	-1.08423	1.04012	2.02
0.503	0.159203	0.0283893	-1.09758	1.05344	2.02
0.504	0.158099	0.0294493	-1.11071	1.06654	2.02
0.505	0.156982	0.0305223	-1.12362	1.07943	2.02
0.506	0.155852	0.031608	-1.13632	1.09209	2.02
0.507	0.154709	0.0327064	-1.14878	1.10452	2.02
0.508	0.153554	0.033817	-1.16102	1.11673	2.02
0.509	0.152387	0.0349398	-1.17304	1.12871	2.02
0.51	0.151208	0.0360744	-1.18482	1.14045	2.02
0.511	0.150018	0.0372206	-1.19637	1.15197	2.02
0.512	0.148816	0.0383782	-1.20768	1.16324	2.02
0.513	0.147602	0.039547	-1.21875	1.17427	2.02
0.514	0.146378	0.0407267	-1.22958	1.18507	2.02
0.515	0.145143	0.041917	-1.24017	1.19561	2.02
0.516	0.143898	0.0431178	-1.25052	1.20592	2.02
0.517	0.142642	0.0443288	-1.26062	1.21597	2.02
0.518	0.141377	0.0455497	-1.27046	1.22577	2.02
0.519	0.140102	0.0467802	-1.28006	1.23533	2.02
0.52	0.138817	0.0480202	-1.28941	1.24463	2.02
0.521	0.137523	0.0492694	-1.2985	1.25367	2.02
0.522	0.13622	0.0505275	-1.30733	1.26245	2.02
0.523	0.134908	0.0517942	-1.31591	1.27098	2.02
0.524	0.133588	0.0530694	-1.32423	1.27924	2.02
0.525	0.13226	0.0543526	-1.33228	1.28724	2.02
0.526	0.130924	0.0556437	-1.34007	1.29498	2.02
0.527	0.12958	0.0569425	-1.3476	1.30245	2.02
0.528	0.128229	0.0582486	-1.35486	1.30965	2.02
0.529	0.12687	0.0595617	-1.36185	1.31658	2.02
0.53	0.125505	0.0608816	-1.36857	1.32325	2.02
0.531	0.124133	0.0622081	-1.37502	1.32964	2.02
0.532	0.122755	0.0635408	-1.3812	1.33575	2.02
0.533	0.121371	0.0648795	-1.38711	1.3416	2.02
0.534	0.119981	0.0662239	-1.39275	1.34716	2.02
0.535	0.118585	0.0675737	-1.3981	1.35246	2.02
0.536	0.117185	0.0689287	-1.40318	1.35747	2.02
0.537	0.115779	0.0702886	-1.40799	1.3622	2.02
0.538	0.114369	0.071653	-1.41251	1.36666	2.02
0.539	0.112954	0.0730218	-1.41676	1.37083	2.02
0.54	0.111535	0.0743946	-1.42073	1.37472	2.02
0.541	0.110113	0.0757712	-1.42441	1.37833	2.02
0.542	0.108687	0.0771512	-1.42781	1.38166	2.02
0.543	0.107257	0.0785344	-1.43094	1.3847	2.02
0.544	0.105825	0.0799205	-1.43377	1.38746	2.02
0.545	0.10439	0.0813092	-1.43633	1.38994	2.02
0.546	0.102952	0.0827003	-1.4386	1.39212	2.02
0.547	0.101513	0.0840934	-1.44058	1.39403	2.02
0.548	0.100071	0.0854882	-1.44228	1.39564	2.02
0.549	0.0986283	0.0868846	-1.4437	1.39697	2.02
0.55	0.097184	0.0882821	-1.44483	1.39801	2.02
0.551	0.0957388	0.0896805	-1.44568	1.39877	2.02
0.552	0.0942928	0.0910795	-1.44623	1.39924	2.02
0.553	0.0928464	0.0924789	-1.44651	1.39942	2.02
0.554	0.0913999	0.0938783	-1.44649	1.39931	2.02
0.555	0.0899535	0.0952774	-1.44619	1.39892	2.02
0.556	0.0885076	0.096676	-1.44561	1.39824	2.02
0.557	0.0870624	0.0980738	-1.44474	1.39727	2.02
0.558	0.0856182	0.0994705	-1.44358	1.39601	2.02
0.559	0.0841753	0.100866	-1.44214	1.39447	2.02
0.56	0.082734	0.102259	-1.44041	1.39264	2.02
0.561	0.0812946	0.103651	-1.4384	1.39053	2.02
0.562	0.0798573	0.10504	-1.4361	1.38813	2.02
0.563	0.0784225	0.106427	-1.43352	1.38544	2.02
0.564	0.0769904	0.107811	-1.43066	1.38247	2.02
0.565	0.0755613	0.109192	-1.42751	1.37921	2.02
0.566	0.0741354	0.110569	-1.42408	1.37568	2.02
0.567	0.0727132	0.111943	-1.42037	1.37186	2.02
0.568	0.0712948	0.113313	-1.41638	1.36775	2.02
0.569	0.0698805	0.114679	-1.41211	1.36337	2.02
0.57	0.0684707	0.11604	-1.40756	1.3587	2.02
0.571	0.0670655	0.117396	-1.40274	1.35376	2.02
0.572	0.0656653	0.118747	-1.39763	1.34854	2.02
0.573	0.0642703	0.120093	-1.39225	1.34304	2.02
0.574	0.0628809	0.121433	-1.3866	1.33726	2.02
0.575	0.0614972	0.122767	-1.38067	1.33121	2.02
0.576	0.0601196	0.124095	-1.37447	1.32488	2.02
0.577	0.0587484	0.125417	-1.36799	1.31829	2.02
0.578	0.0573837	0.126732	-1.36125	1.31142	2.02
0.579	0.056026	0.12804	-1.35424	1.30428	2.02
0.58	0.0546753	0.12934	-1.34696	1.29687	2.02
0.581	0.0533321	0.130633	-1.33942	1.2892	2.02
0.582	0.0519966	0.131919	-1.33161	1.28126	2.02
0.583	0.050669	0.133196	-1.32354	1.27305	2.02
0.584	0.0493496	0.134465	-1.3152	1.26459	2.02
0.585	0.0480387	0.135725	-1.30661	1.25586	2.02
0.586	0.0467365	0.136976	-1.29776	1.24688	2.02
0.587	0.0454432	0.138219	-1.28866	1.23763	2.02
0.588	0.0441592	0.139451	-1.2793	1.22814	2.02
0.589	0.0428847	0.140675	-1.26969	1.21838	2.02
0.59	0.0416199	0.141888	-1.25983	1.20838	2.02
0.591	0.0403652	0.143091	-1.24972	1.19813	2.02
0.592	0.0391206	0.144284	-1.23936	1.18763	2.02
0.593	0.0378865	0.145467	-1.22876	1.17689	2.02
0.594	0.0366631	0.146638	-1.21792	1.1659	2.02
0.595	0.0354507	0.147798	-1.20684	1.15467	2.02
0.596	0.0342495	0.148947	-1.19553	1.14321	2.02
0.597	0.0330598	0.150085	-1.18397	1.13151	2.02
0.598	0.0318817	0.15121	-1.17219	1.11957	2.02
0.599	0.0307155	0.152324	-1.16017	1.1074	2.02
0.6	0.0295614	0.153425	-1.14793	1.09501	2.02
0.601	0.0284197	0.154514	-1.13546	1.08238	2.02
0.602	0.0272906	0.15559	-1.12277	1.06954	2.02
0.603	0.0261742	0.156653	-1.10986	1.05647	2.02
0.604	0.0250709	0.157703	-1.09673	1.04318	2.02
0.605	0.0239808	0.158739	-1.08338	1.02968	2.02
0.606	0.0229042	0.159762	-1.06982	1.01596	2.02
0.607	0.0218413	0.160771	-1.05606	1.00203	2.02
0.608	0.0207922	0.161766	-1.04208	0.987898	2.02
0.609	0.0197572	0.162747	-1.0279	0.973557	2.02
0.61	0.0187364	0.163713	-1.01352	0.959015	2.02
0.611	0.0177302	0.164665	-0.998946	0.944273	2.02
0.612	0.0167386	0.165601	-0.984173	0.929335	2.02
0.613	0.0157619	0.166523	-0.969208	0.914204	2.02
0.614	0.0148003	0.16743	-0.954054	0.898882	2.02
0.615	0.0138539	0.168321	-0.938713	0.883374	2.02
0.616	0.0129229	0.169196	-0.923189	0.867681	2.02
0.617	0.0120075	0.170056	-0.907485	0.851807	2.02
0.618	0.011108	0.1709	-0.891604	0.835756	2.02
0.619	0.0102244	0.171728	-0.87555	0.81953	2.02
0.62	0.00935695	0.172539	-0.859325	0.803134	2.02
0.621	0.0085058	0.173334	-0.842933	0.786569	2.02
0.622	0.00767114	0.174112	-0.826378	0.769839	2.02
0.623	0.0068531	0.174873	-0.809662	0.752949	2.02
0.624	0.00605186	0.175618	-0.792789	0.735901	2.02
0.625	0.00526758	0.176345	-0.775762	0.718698	2.02
0.626	0.00450039	0.177055	-0.758585	0.701344	2.02
0.627	0.00375046	0.177748	-0.741261	0.683843	2.02
0.628	0.00301792	0.178423	-0.723794	0.666198	2.02
0.629	0.00230291	0.17908	-0.706187	0.648412	2.02
0.63	0.00160559	0.17972	-0.688444	0.63049	2.02
0.631	0.00092607	0.180341	-0.670569	0.612434	2.02
0.632	0.000264493	0.180944	-0.652564	0.594249	2.02
0.633	-0.000379016	0.18153	-0.634435	0.575938	2.02
0.634	-0.00100434	0.182096	-0.616183	0.557505	2.02
0.635	-0.00161134	0.182645	-0.597814	0.538953	2.02
0.636	-0.00219992	0.183174	-0.57933	0.520287	2.02
0.637	-0.00276997	0.183685	-0.560736	0.501509	2.02
0.638	-0.00332136	0.184177	-0.542035	0.482624	2.02
0.639	-0.003854	0.18465	-0.523231	0.463635	2.02
0.64	-0.00436779	0.185104	-0.504327	0.444547	2.02
0.641	-0.00486262	0.185539	-0.485329	0.425363	2.02
0.642	-0.00533842	0.185955	-0.466239	0.406087	2.02
0.643	-0.00579507	0.186351	-0.447061	0.386723	2.02
0.644	-0.00623251	0.186728	-0.427799	0.367275	2.02
0.645	-0.00665064	0.187086	-0.408457	0.347747	2.02
0.646	-0.0070494	0.187424	-0.38904	0.328142	2.02
0.647	-0.0074287	0.187742	-0.36955	0.308464	2.02
0.648	-0.00778847	0.188041	-0.349992	0.288718	2.02
0.649	-0.00812866	0.18832	-0.33037	0.268908	2.02
0.65	-0.00844919	0.188579	-0.310687	0.249037	2.02
0.651	-0.00875002	0.188818	-0.290949	0.22911	2.02
0.652	-0.00903107	0.189037	-0.271158	0.20913	2.02
0.653	-0.00929232	0.189236	-0.251318	0.189101	2.02
0.654	-0.0095337	0.189415	-0.231435	0.169028	2.02
0.655	-0.00975517	0.189574	-0.211511	0.148915	2.02
0.656	-0.0099567	0.189713	-0.191551	0.128765	2.02
0.657	-0.0101383	0.189832	-0.171558	0.108583	2.02
0.658	-0.0102998	0.18993	-0.151538	0.0883728	2.02
0.659	-0.0104413	0.190008	-0.131493	0.0681382	2.02
0.66	-0.0105628	0.190066	-0.111428	0.0478833	2.02
0.661	-0.0106642	0.190104	-0.0913475	0.0276124	2.02
0.662	-0.0107455	0.190121	-0.0712547	0.00732953	2.02
0.663	-0.0108067	0.190119	-0.051154	-0.0129613	2.02
0.664	-0.0108478	0.190096	-0.0310494	-0.033256	2.02
0.665	-0.0108688	0.190052	-0.0109449	-0.0535505	2.02
0.666	-0.0108697	0.189988	0.00915522	-0.0738407	2.02
0.667	-0.0108505	0.189904	0.0292471	-0.0941225	2.02
0.668	-0.0108112	0.1898	0.0493266	-0.114392	2.02
0.669	-0.0107518	0.189676	0.0693896	-0.134645	2.02
0.67	-0.0106724	0.189531	0.0894322	-0.154877	2.02
0.671	-0.010573	0.189366	0.10945	-0.175084	2.02
0.672	-0.0104535	0.189181	0.12944	-0.195263	2.02
0.673	-0.0103141	0.188975	0.149397	-0.215409	2.02
0.674	-0.0101547	0.18875	0.169317	-0.235518	2.02
0.675	-0.00997549	0.188504	0.189197	-0.255587	2.02
0.676	-0.00977637	0.188239	0.209032	-0.27561	2.02
0.677	-0.00955744	0.187953	0.228818	-0.295584	2.02
0.678	-0.00931875	0.187648	0.248552	-0.315506	2.02
0.679	-0.00906035	0.187322	0.268228	-0.33537	2.02
0.68	-0.00878231	0.186977	0.287845	-0.355174	2.02
0.681	-0.00848469	0.186612	0.307397	-0.374912	2.02
0.682	-0.00816754	0.186227	0.32688	-0.394582	2.02
0.683	-0.00783095	0.185823	0.346291	-0.414179	2.02
0.684	-0.00747499	0.185399	0.365625	-0.433699	2.02
0.685	-0.00709973	0.184955	0.384879	-0.453138	2.02
0.686	-0.00670526	0.184493	0.404049	-0.472492	2.02
0.687	-0.00629166	0.18401	0.423131	-0.491759	2.02
0.688	-0.00585903	0.183509	0.442121	-0.510932	2.02
0.689	-0.00540745	0.182989	0.461015	-0.53001	2.02
0.69	-0.00493703	0.182449	0.479809	-0.548987	2.02
0.691	-0.00444787	0.181891	0.498501	-0.56786	2.02
0.692	-0.00394006	0.181313	0.517085	-0.586626	2.02
0.693	-0.00341373	0.180717	0.535558	-0.60528	2.02
0.694	-0.00286899	0.180103	0.553916	-0.623819	2.02
0.695	-0.00230594	0.17947	0.572157	-0.642239	2.02
0.696	-0.00172471	0.178818	0.590275	-0.660537	2.02
0.697	-0.00112543	0.178149	0.608268	-0.678708	2.02
0.698	-0.000508221	0.177461	0.626131	-0.696749	2.02
0.699	0.000126786	0.176755	0.643861	-0.714656	2.02
0.7	0.000779456	0.176032	0.661455	-0.732427	2.02
0.701	0.00144965	0.175291	0.678909	-0.750056	2.02
0.702	0.00213723	0.174532	0.696219	-0.767541	2.02
0.703	0.00284204	0.173756	0.713383	-0.784879	2.02
0.704	0.00356394	0.172962	0.730395	-0.802065	2.02
0.705	0.00430278	0.172151	0.747254	-0.819096	2.02
0.706	0.0050584	0.171324	0.763955	-0.835969	2.02
0.707	0.00583064	0.17048	0.780496	-0.852681	2.02
0.708	0.00661933	0.169619	0.796872	-0.869227	2.02
0.709	0.00742432	0.168741	0.813081	-0.885605	2.02
0.71	0.00824544	0.167847	0.82912	-0.901812	2.02
0.711	0.0090825	0.166938	0.844984	-0.917844	2.02
0.712	0.00993535	0.166012	0.860671	-0.933698	2.02
0.713	0.0108038	0.16507	0.876178	-0.94937	2.02
0.714	0.0116876	0.164113	0.891502	-0.964858	2.02
0.715	0.0125867	0.163141	0.906639	-0.980159	2.02
0.716	0.0135009	0.162153	0.921587	-0.995269	2.02
0.717	0.0144298	0.16115	0.936342	-1.01019	2.02
0.718	0.0153735	0.160133	0.950901	-1.02491	2.02
0.719	0.0163316	0.1591	0.965262	-1.03943	2.02
0.72	0.0173039	0.158054	0.979421	-1.05374	2.02
0.721	0.0182903	0.156993	0.993376	-1.06786	2.02
0.722	0.0192906	0.155918	1.00712	-1.08176	2.02
0.723	0.0203045	0.15483	1.02066	-1.09545	2.02
0.724	0.0213319	0.153727	1.03399	-1.10893	2.02
0.725	0.0223724	0.152612	1.0471	-1.1222	2.02
0.726	0.023426	0.151483	1.05999	-1.13524	2.02
0.727	0.0244923	0.150341	1.07266	-1.14806	2.02
0.728	0.0255712	0.149187	1.08511	-1.16066	2.02
0.729	0.0266625	0.14802	1.09733	-1.17303	2.02
0.73	0.0277658	0.146841	1.10933	-1.18518	2.02
0.731	0.0288811	0.14565	1.12109	-1.19709	2.02
0.732	0.0300079	0.144447	1.13262	-1.20876	2.02
0.733	0.0311462	0.143232	1.14392	-1.2202	2.02
0.734	0.0322957	0.142007	1.15498	-1.2314	2.02
0.735	0.0334561	0.14077	1.16579	-1.24236	2.02
0.736	0.0346272	0.139522	1.17637	-1.25308	2.02
0.737	0.0358088	0.138264	1.1867	-1.26355	2.02
0.738	0.0370005	0.136995	1.19679	-1.27377	2.02
0.739	0.0382023	0.135716	1.20663	-1.28375	2.02
0.74	0.0394137	0.134427	1.21622	-1.29347	2.02
0.741	0.0406346	0.133129	1.22555	-1.30294	2.02
0.742	0.0418647	0.131822	1.23463	-1.31216	2.02
0.743	0.0431038	0.130505	1.24346	-1.32111	2.02
0.744	0.0443515	0.12918	1.25203	-1.32981	2.02
0.745	0.0456077	0.127845	1.26033	-1.33825	2.02
0.746	0.0468721	0.126503	1.26838	-1.34642	2.02
0.747	0.0481444	0.125153	1.27617	-1.35433	2.02
0.748	0.0494244	0.123795	1.28369	-1.36198	2.02
0.749	0.0507117	0.122429	1.29094	-1.36935	2.02
0.75	0.0520062	0.121056	1.29793	-1.37646	2.02
0.751	0.0533075	0.119676	1.30465	-1.3833	2.02
0.752	0.0546154	0.118289	1.3111	-1.38987	2.02
0.753	0.0559296	0.116896	1.31727	-1.39616	2.02
0.754	0.0572498	0.115497	1.32318	-1.40218	2.02
0.755	0.0585758	0.114092	1.32881	-1.40793	2.02
0.756	0.0599073	0.112681	1.33416	-1.4134	2.02
0.757	0.0612441	0.111265	1.33924	-1.41859	2.02
0.758	0.0625857	0.109844	1.34404	-1.4235	2.02
0.759	0.0639321	0.108418	1.34857	-1.42813	2.02
0.76	0.0652828	0.106988	1.35281	-1.43249	2.02
0.761	0.0666376	0.105554	1.35678	-1.43656	2.02
0.762	0.0679962	0.104115	1.36046	-1.44035	2.02
0.763	0.0693584	0.102673	1.36387	-1.44385	2.02
0.764	0.0707239	0.101228	1.36699	-1.44708	2.02
0.765	0.0720923	0.0997789	1.36982	-1.45002	2.02
0.766	0.0734634	0.0983276	1.37238	-1.45267	2.02
0.767	0.074837	0.0968737	1.37465	-1.45504	2.02
0.768	0.0762126	0.0954176	1.37664	-1.45712	2.02
0.769	0.0775901	0.0939595	1.37834	-1.45892	2.02
0.77	0.0789692	0.0924998	1.37976	-1.46043	2.02
0.771	0.0803496	0.0910388	1.38089	-1.46165	2.02
0.772	0.0817309	0.0895766	1.38173	-1.46259	2.02
0.773	0.0831129	0.0881137	1.38229	-1.46324	2.02
0.774	0.0844954	0.0866503	1.38257	-1.4636	2.02
0.775	0.085878	0.0851866	1.38255	-1.46367	2.02
0.776	0.0872604	0.083723	1.38226	-1.46346	2.02
0.777	0.0886424	0.0822598	1.38167	-1.46296	2.02
0.778	0.0900236	0.0807972	1.3808	-1.46217	2.02
0.779	0.0914039	0.0793355	1.37965	-1.46109	2.02
0.78	0.0927828	0.0778751	1.37821	-1.45973	2.02
0.781	0.0941602	0.0764162	1.37648	-1.45808	2.02
0.782	0.0955357	0.074959	1.37447	-1.45615	2.02
0.783	0.0969091	0.073504	1.37217	-1.45393	2.02
0.784	0.09828	0.0720513	1.36959	-1.45142	2.02
0.785	0.0996482	0.0706012	1.36673	-1.44863	2.02
0.786	0.101013	0.0691541	1.36359	-1.44555	2.02
0.787	0.102375	0.0677102	1.36016	-1.44219	2.02
0.788	0.103734	0.0662698	1.35645	-1.43855	2.02
0.789	0.105088	0.0648332	1.35246	-1.43462	2.02
0.79	0.106438	0.0634007	1.34819	-1.43042	2.02
0.791	0.107784	0.0619725	1.34364	-1.42593	2.02
0.792	0.109126	0.0605489	1.33881	-1.42116	2.02
0.793	0.110462	0.0591303	1.3337	-1.41612	2.02
0.794	0.111793	0.0577168	1.32832	-1.4108	2.02
0.795	0.113118	0.0563088	1.32267	-1.4052	2.02
0.796	0.114438	0.0549065	1.31674	-1.39932	2.02
0.797	0.115752	0.0535102	1.31053	-1.39317	2.02
0.798	0.117059	0.0521202	1.30406	-1.38675	2.02
0.799	0.11836	0.0507368	1.29731	-1.38005	2.02
0.8	0.119654	0.0493602	1.29029	-1.37309	2.02
0.801	0.12094	0.0479907	1.28301	-1.36585	2.02
0.802	0.12222	0.0466286	1.27546	-1.35835	2.02
0.803	0.123491	0.0452741	1.26765	-1.35059	2.02
0.804	0.124755	0.0439275	1.25957	-1.34255	2.02
0.805	0.12601	0.0425891	1.25124	-1.33426	2.02
0.806	0.127257	0.0412591	1.24264	-1.3257	2.02
0.807	0.128495	0.0399378	1.23378	-1.31689	2.02
0.808	0.129725	0.0386254	1.22467	-1.30782	2.02
0.809	0.130945	0.0373222	1.2153	-1.29849	2.02
0.81	0.132155	0.0360285	1.20568	-1.2889	2.02
0.811	0.133356	0.0347445	1.19581	-1.27907	2.02
0.812	0.134547	0.0334704	1.1857	-1.26899	2.02
0.813	0.135727	0.0322066	1.17533	-1.25865	2.02
0.814	0.136897	0.0309532	1.16472	-1.24808	2.02
0.815	0.138057	0.0297105	1.15387	-1.23725	2.02
0.816	0.139205	0.0284788	1.14278	-1.22619	2.02
0.817	0.140342	0.0272582	1.13145	-1.21489	2.02
0.818	0.141468	0.0260491	1.11988	-1.20335	2.02
0.819	0.142582	0.0248516	1.10808	-1.19157	2.02
0.82	0.143684	0.023666	1.09605	-1.17957	2.02
0.821	0.144774	0.0224926	1.08379	-1.16733	2.02
0.822	0.145851	0.0213314	1.0713	-1.15487	2.02
0.823	0.146916	0.0201829	1.0586	-1.14218	2.02
0.824	0.147968	0.0190471	1.04566	-1.12927	2.02
0.825	0.149008	0.0179244	1.03252	-1.11614	2.02
0.826	0.150033	0.0168149	1.01915	-1.10279	2.02
0.827	0.151046	0.0157189	1.00557	-1.08923	2.02
0.828	0.152044	0.0146366	0.991785	-1.07545	2.02
0.829	0.153029	0.0135681	0.977788	-1.06147	2.02
0.83	0.154	0.0125137	0.963587	-1.04728	2.02
0.831	0.154956	0.0114736	0.949184	-1.03289	2.02
0.832	0.155898	0.010448	0.934582	-1.0183	2.02
0.833	0.156826	0.00943704	0.919783	-1.00351	2.02
0.834	0.157738	0.008441	0.904791	-0.988531	2.02
0.835	0.158635	0.00746004	0.889609	-0.973356	2.02
0.836	0.159517	0.00649435	0.87424	-0.957994	2.02
0.837	0.160383	0.00554412	0.858687	-0.942447	2.02
0.838	0.161234	0.00460952	0.842953	-0.926718	2.02
0.839	0.162069	0.00369074	0.827041	-0.91081	2.02
0.84	0.162888	0.00278796	0.810954	-0.894726	2.02
0.841	0.163691	0.00190134	0.794696	-0.878471	2.02
0.842	0.164478	0.00103107	0.77827	-0.862046	2.02
0.843	0.165248	0.000177308	0.761679	-0.845456	2.02
0.844	0.166001	-0.000659784	0.744926	-0.828703	2.02
0.845	0.166737	-0.00148004	0.728016	-0.811791	2.02
0.846	0.167457	-0.00228332	0.71095	-0.794724	2.02
0.847	0.168159	-0.00306944	0.693734	-0.777505	2.02
0.848	0.168844	-0.00383828	0.676369	-0.760137	2.02
0.849	0.169512	-0.00458967	0.658861	-0.742624	2.02
0.85	0.170162	-0.00532348	0.641211	-0.72497	2.02
0.851	0.170794	-0.00603956	0.623424	-0.707177	2.02
0.852	0.171409	-0.00673779	0.605504	-0.68925	2.02
0.853	0.172005	-0.00741802	0.587454	-0.671193	2.02
0.854	0.172584	-0.00808013	0.569277	-0.653008	2.02
0.855	0.173144	-0.00872399	0.550977	-0.6347	2.02
0.856	0.173686	-0.00934949	0.532558	-0.616272	2.02
0.857	0.174209	-0.0099565	0.514024	-0.597728	2.02
0.858	0.174714	-0.0105449	0.495378	-0.579072	2.02
0.859	0.1752	-0.0111146	0.476624	-0.560307	2.02
0.86	0.175667	-0.0116655	0.457766	-0.541438	2.02
0.861	0.176115	-0.0121974	0.438807	-0.522467	2.02
0.862	0.176544	-0.0127104	0.419752	-0.5034	2.02
0.863	0.176955	-0.0132042	0.400605	-0.484239	2.02
0.864	0.177346	-0.0136788	0.381368	-0.464989	2.02
0.865	0.177717	-0.0141342	0.362046	-0.445654	2.02
0.866	0.17807	-0.0145701	0.342643	-0.426236	2.02
0.867	0.178403	-0.0149866	0.323163	-0.406742	2.02
0.868	0.178716	-0.0153836	0.30361	-0.387173	2.02
0.869	0.17901	-0.0157609	0.283987	-0.367535	2.02
0.87	0.179284	-0.0161186	0.264299	-0.347831	2.02
0.871	0.179538	-0.0164566	0.24455	-0.328065	2.02
0.872	0.179773	-0.0167747	0.224743	-0.308241	2.02
0.873	0.179988	-0.017073	0.204882	-0.288364	2.02
0.874	0.180183	-0.0173514	0.184972	-0.268436	2.02
0.875	0.180358	-0.0176099	0.165016	-0.248463	2.02
0.876	0.180513	-0.0178484	0.145019	-0.228448	2.02
0.877	0.180648	-0.0180668	0.124984	-0.208395	2.02
0.878	0.180763	-0.0182651	0.104916	-0.188309	2.02
0.879	0.180858	-0.0184434	0.0848184	-0.168193	2.02
0.88	0.180932	-0.0186015	0.0646954	-0.148052	2.02
0.881	0.180987	-0.0187395	0.0445511	-0.127889	2.02
0.882	0.181021	-0.0188573	0.0243895	-0.107708	2.02
0.883	0.181036	-0.0189549	0.00421467	-0.0875145	2.02
0.884	0.18103	-0.0190323	-0.0159693	-0.0673115	2.02
0.885	0.181004	-0.0190895	-0.0361585	-0.0471033	2.02
0.886	0.180958	-0.0191265	-0.0563487	-0.026894	2.02
0.887	0.180891	-0.0191433	-0.0765358	-0.00668766	2.02
0.888	0.180804	-0.0191399	-0.096716	0.0135116	2.02
0.889	0.180698	-0.0191163	-0.116885	0.0336997	2.02
0.89	0.180571	-0.0190725	-0.137039	0.0538727	2.02
0.891	0.180424	-0.0190086	-0.157173	0.0740263	2.02
0.892	0.180256	-0.0189245	-0.177285	0.0941566	2.02
0.893	0.180069	-0.0188202	-0.197369	0.114259	2.02
0.894	0.179862	-0.0186959	-0.217421	0.134331	2.02
0.895	0.179634	-0.0185516	-0.237439	0.154367	2.02
0.896	0.179387	-0.0183872	-0.257416	0.174363	2.02
0.897	0.179119	-0.0182029	-0.277351	0.194316	2.02
0.898	0.178832	-0.0179986	-0.297238	0.214221	2.02
0.899	0.178525	-0.0177745	-0.317073	0.234074	2.02
0.9	0.178198	-0.0175305	-0.336853	0.253872	2.02
0.901	0.177851	-0.0172667	-0.356574	0.27361	2.02
0.902	0.177485	-0.0169833	-0.376231	0.293284	2.02
0.903	0.177099	-0.0166802	-0.395821	0.312891	2.02
0.904	0.176693	-0.0163575	-0.41534	0.332427	2.02
0.905	0.176268	-0.0160154	-0.434784	0.351886	2.02
0.906	0.175824	-0.0156538	-0.454148	0.371266	2.02
0.907	0.17536	-0.0152729	-0.473429	0.390563	2.02
0.908	0.174877	-0.0148727	-0.492624	0.409773	2.02
0.909	0.174375	-0.0144533	-0.511728	0.428891	2.02
0.91	0.173853	-0.0140149	-0.530737	0.447915	2.02
0.911	0.173313	-0.0135575	-0.549648	0.46684	2.02
0.912	0.172754	-0.0130813	-0.568457	0.485662	2.02
0.913	0.172176	-0.0125863	-0.587159	0.504377	2.02
0.914	0.17158	-0.0120726	-0.605752	0.522982	2.02
0.915	0.170965	-0.0115403	-0.624232	0.541474	2.02
0.916	0.170331	-0.0109897	-0.642594	0.559847	2.02
0.917	0.16968	-0.0104207	-0.660835	0.578099	2.02
0.918	0.16901	-0.0098335	-0.678952	0.596226	2.02
0.919	0.168322	-0.00922827	-0.696941	0.614224	2.02
0.92	0.167616	-0.0086051	-0.714798	0.63209	2.02
0.921	0.166892	-0.00796413	-0.732519	0.64982	2.02
